query	target	avg_jacc_sim	jacc_SD	num_shared_SCPs	poss_shared_SCPs	AAI_estimate
e_coli_K12	GCF_017377355.1_ASM1737735v1_genomic.fna	0.0502	N/A	75	76	40.56
e_coli_K12	GCF_017377395.1_ASM1737739v1_genomic.fna	0.0488	N/A	75	77	40.38
e_coli_K12	GCF_017378515.1_ASM1737851v1_genomic.fna	0.038	N/A	76	76	38.83
e_coli_K12	GCF_017487345.1_ASM1748734v1_genomic.fna	0.0514	N/A	78	79	40.71
e_coli_K12	GCF_017487405.1_ASM1748740v1_genomic.fna	0.0491	N/A	77	78	40.42
e_coli_K12	GCF_017493175.3_ASM1749317v3_genomic.fna	0.053	N/A	78	79	40.92
e_coli_K12	GCF_017498545.1_ASM1749854v1_genomic.fna	0.0475	N/A	75	79	40.21
e_coli_K12	GCF_017498585.1_ASM1749858v1_genomic.fna	0.1233	N/A	77	79	47.43
e_coli_K12	GCF_017498685.1_ASM1749868v1_genomic.fna	0.4969	N/A	79	79	67.59
e_coli_K12	GCF_017526105.1_ASM1752610v1_genomic.fna	0.0431	N/A	76	78	39.6
e_coli_K12	GCF_017569225.1_ASM1756922v1_genomic.fna	0.0392	N/A	75	77	39.02
e_coli_K12	GCF_017569325.1_ASM1756932v1_genomic.fna	0.0376	N/A	77	80	38.78
e_coli_K12	GCF_017569925.1_ASM1756992v1_genomic.fna	0.5294	N/A	76	76	69.24
e_coli_K12	GCF_017603605.1_ASM1760360v1_genomic.fna	0.0372	N/A	76	76	38.71
e_coli_K12	GCF_017607425.1_ASM1760742v1_genomic.fna	0.0533	N/A	76	78	40.95
e_coli_K12	GCF_017638545.1_ASM1763854v1_genomic.fna	0.209	N/A	78	78	52.94
e_coli_K12	GCF_017638925.1_ASM1763892v1_genomic.fna	0.2319	N/A	78	78	54.23
e_coli_K12	GCF_017639205.1_ASM1763920v1_genomic.fna	0.0416	N/A	76	78	39.38
e_coli_K12	GCF_017654485.1_ASM1765448v1_genomic.fna	0.0549	N/A	76	78	41.14
e_coli_K12	GCF_017724035.1_ASM1772403v1_genomic.fna	0.0966	N/A	79	80	45.32
e_coli_K12	GCF_017742995.1_ASM1774299v1_genomic.fna	0.2333	N/A	78	78	54.31
e_coli_K12	GCF_017743015.1_ASM1774301v1_genomic.fna	0.4716	N/A	80	80	66.33
e_coli_K12	GCF_017751145.1_ASM1775114v1_genomic.fna	0.0483	N/A	75	80	40.31
e_coli_K12	GCF_017751225.1_ASM1775122v1_genomic.fna	0.0338	N/A	74	77	38.15
e_coli_K12	GCF_017753665.1_ASM1775366v1_genomic.fna	0.1063	N/A	77	77	46.12
e_coli_K12	GCF_017815515.1_ASM1781551v1_genomic.fna	0.0538	N/A	77	78	41.01
e_coli_K12	GCF_017815575.1_ASM1781557v1_genomic.fna	0.0499	N/A	75	77	40.52
e_coli_K12	GCF_017821535.1_ASM1782153v1_genomic.fna	0.0311	N/A	74	76	37.68
e_coli_K12	GCF_017868775.1_ASM1786877v1_genomic.fna	0.1472	N/A	78	79	49.12
e_coli_K12	GCF_017868935.1_ASM1786893v1_genomic.fna	0.1467	N/A	78	79	49.08
e_coli_K12	GCF_017869155.1_ASM1786915v1_genomic.fna	0.032	N/A	70	70	37.85
e_coli_K12	GCF_017869285.1_ASM1786928v1_genomic.fna	0.0325	N/A	70	70	37.92
e_coli_K12	GCF_017893965.1_ASM1789396v1_genomic.fna	0.0362	N/A	73	79	38.54
e_coli_K12	GCF_017894345.1_ASM1789434v1_genomic.fna	0.0365	N/A	74	76	38.6
e_coli_K12	GCF_017894365.1_ASM1789436v1_genomic.fna	0.0971	N/A	77	80	45.36
e_coli_K12	GCF_017894385.1_ASM1789438v1_genomic.fna	0.0999	N/A	78	80	45.6
e_coli_K12	GCF_017896245.1_ASM1789624v1_genomic.fna	0.0325	N/A	70	70	37.93
e_coli_K12	GCF_017901135.1_ASM1790113v1_genomic.fna	0.1225	N/A	78	79	47.37
e_coli_K12	GCF_017901155.1_ASM1790115v1_genomic.fna	0.1246	N/A	78	79	47.53
e_coli_K12	GCF_017901175.1_ASM1790117v1_genomic.fna	0.1235	N/A	79	80	47.44
e_coli_K12	GCF_017909455.1_ASM1790945v1_genomic.fna	0.0404	N/A	77	80	39.2
e_coli_K12	GCF_017915135.1_ASM1791513v1_genomic.fna	0.1511	N/A	78	79	49.38
e_coli_K12	GCF_017948305.1_ASM1794830v1_genomic.fna	0.0356	N/A	75	77	38.46
e_coli_K12	GCF_017948325.1_ASM1794832v1_genomic.fna	0.0388	N/A	77	80	38.96
e_coli_K12	GCF_017948405.1_ASM1794840v1_genomic.fna	0.2025	N/A	78	78	52.56
e_coli_K12	GCF_018024475.1_ASM1802447v1_genomic.fna	0.024	N/A	62	62	36.29
e_coli_K12	GCF_018024495.1_ASM1802449v1_genomic.fna	0.0404	N/A	76	77	39.2
e_coli_K12	GCF_018064205.1_ASM1806420v1_genomic.fna	0.0848	N/A	77	79	44.27
e_coli_K12	GCF_018069625.1_ASM1806962v1_genomic.fna	0.0418	N/A	76	78	39.4
e_coli_K12	GCF_018075365.1_ASM1807536v1_genomic.fna	0.0435	N/A	77	79	39.65
e_coli_K12	GCF_018107685.1_ASM1810768v1_genomic.fna	0.0742	N/A	74	76	43.26
e_coli_K12	GCF_018127725.1_ASM1812772v1_genomic.fna	0.0421	N/A	76	80	39.45
e_coli_K12	GCF_018127765.1_ASM1812776v1_genomic.fna	0.034	N/A	75	75	38.18
e_coli_K12	GCF_018127825.1_ASM1812782v1_genomic.fna	0.033	N/A	75	75	38.02
e_coli_K12	GCF_018127985.1_ASM1812798v1_genomic.fna	0.0335	N/A	75	75	38.1
e_coli_K12	GCF_018128125.1_ASM1812812v1_genomic.fna	0.0334	N/A	75	75	38.09
e_coli_K12	GCF_018128205.1_ASM1812820v1_genomic.fna	0.0333	N/A	76	76	38.07
e_coli_K12	GCF_018128265.1_ASM1812826v1_genomic.fna	0.0073	N/A	1	1	30.93
e_coli_K12	GCF_018128325.1_ASM1812832v1_genomic.fna	0.0395	N/A	76	77	39.06
e_coli_K12	GCF_018128425.1_ASM1812842v1_genomic.fna	0.8212	N/A	76	76	87.95
e_coli_K12	GCF_018135955.1_ASM1813595v1_genomic.fna	0.1032	N/A	77	77	45.87
e_coli_K12	GCF_018137965.1_ASM1813796v1_genomic.fna	0.0375	N/A	77	79	38.76
e_coli_K12	GCF_018137985.1_ASM1813798v1_genomic.fna	0.0425	N/A	77	79	39.51
e_coli_K12	GCF_018138105.1_ASM1813810v1_genomic.fna	0.0513	N/A	78	80	40.7
e_coli_K12	GCF_018138125.1_ASM1813812v1_genomic.fna	0.0465	N/A	77	78	40.07
e_coli_K12	GCF_018139025.1_ASM1813902v1_genomic.fna	0.0398	N/A	74	76	39.11
e_coli_K12	GCF_018139125.1_ASM1813912v1_genomic.fna	0.128	N/A	76	78	47.77
e_coli_K12	GCF_018141025.1_ASM1814102v1_genomic.fna	0.0496	N/A	77	78	40.48
e_coli_K12	GCF_018141425.1_ASM1814142v1_genomic.fna	0.0454	N/A	77	80	39.92
e_coli_K12	GCF_018141445.1_ASM1814144v1_genomic.fna	0.0447	N/A	78	80	39.82
e_coli_K12	GCF_018141485.1_ASM1814148v1_genomic.fna	0.0423	N/A	76	78	39.49
e_coli_K12	GCF_018141525.1_ASM1814152v1_genomic.fna	0.0406	N/A	78	80	39.23
e_coli_K12	GCF_018141545.1_ASM1814154v1_genomic.fna	0.0399	N/A	77	79	39.13
e_coli_K12	GCF_018141665.1_ASM1814166v1_genomic.fna	0.0299	N/A	70	70	37.47
e_coli_K12	GCF_018207515.1_ASM1820751v1_genomic.fna	0.0469	N/A	78	80	40.12
e_coli_K12	GCF_018223345.1_ASM1822334v1_genomic.fna	0.2406	N/A	78	79	54.71
e_coli_K12	GCF_018223745.1_ASM1822374v1_genomic.fna	0.0448	N/A	78	79	39.84
e_coli_K12	GCF_018243215.1_ASM1824321v1_genomic.fna	0.0978	N/A	78	79	45.42
e_coli_K12	GCF_018255875.1_ASM1825587v1_genomic.fna	0.041	N/A	76	78	39.29
e_coli_K12	GCF_018278905.1_ASM1827890v1_genomic.fna	0.0387	N/A	75	76	38.95
e_coli_K12	GCF_018278985.1_ASM1827898v1_genomic.fna	0.0446	N/A	76	77	39.8
e_coli_K12	GCF_018282095.1_ASM1828209v1_genomic.fna	0.056	N/A	78	79	41.27
e_coli_K12	GCF_018286635.1_ASM1828663v1_genomic.fna	0.053	N/A	76	77	40.91
e_coli_K12	GCF_018288855.1_ASM1828885v1_genomic.fna	0.5054	N/A	79	79	68.01
e_coli_K12	GCF_018289135.1_ASM1828913v1_genomic.fna	0.0348	N/A	79	80	38.32
e_coli_K12	GCF_018292125.1_ASM1829212v1_genomic.fna	0.0343	N/A	79	80	38.23
e_coli_K12	GCF_018292165.1_ASM1829216v1_genomic.fna	0.0357	N/A	76	78	38.47
e_coli_K12	GCF_018304805.1_ASM1830480v1_genomic.fna	0.0365	N/A	62	65	38.6
e_coli_K12	GCF_018304825.1_ASM1830482v1_genomic.fna	0.038	N/A	63	66	38.84
e_coli_K12	GCF_018314255.1_ASM1831425v1_genomic.fna	0.0389	N/A	76	78	38.97
e_coli_K12	GCF_018324105.1_ASM1832410v1_genomic.fna	0.1236	N/A	77	80	47.46
e_coli_K12	GCF_018324205.1_ASM1832420v1_genomic.fna	0.0395	N/A	78	79	39.07
e_coli_K12	GCF_018324255.1_ASM1832425v1_genomic.fna	0.0414	N/A	76	78	39.35
e_coli_K12	GCF_018324385.1_ASM1832438v1_genomic.fna	0.0995	N/A	77	80	45.57
e_coli_K12	GCF_018324685.1_ASM1832468v1_genomic.fna	0.0398	N/A	76	79	39.12
e_coli_K12	GCF_018326305.1_ASM1832630v1_genomic.fna	0.0391	N/A	74	77	39.01
e_coli_K12	GCF_018326425.1_ASM1832642v1_genomic.fna	0.048	N/A	77	79	40.27
e_coli_K12	GCF_018336855.1_ASM1833685v1_genomic.fna	0.1273	N/A	77	79	47.73
e_coli_K12	GCF_018343795.1_ASM1834379v1_genomic.fna	0.2656	N/A	78	78	56.05
e_coli_K12	GCF_018362975.1_ASM1836297v1_genomic.fna	0.0402	N/A	76	79	39.18
e_coli_K12	GCF_018363015.1_ASM1836301v1_genomic.fna	0.0411	N/A	76	77	39.31
e_coli_K12	GCF_018363075.1_ASM1836307v1_genomic.fna	0.0375	N/A	76	78	38.76
e_coli_K12	GCF_018389385.1_ASM1838938v1_genomic.fna	0.0383	N/A	76	78	38.88
e_coli_K12	GCF_018389405.1_ASM1838940v1_genomic.fna	0.0336	N/A	76	76	38.12
e_coli_K12	GCF_018398475.1_ASM1839847v1_genomic.fna	0.1512	N/A	77	78	49.38
e_coli_K12	GCF_018398935.1_ASM1839893v1_genomic.fna	0.0306	N/A	77	78	37.59
e_coli_K12	GCF_018406465.1_ASM1840646v1_genomic.fna	0.038	N/A	75	80	38.83
e_coli_K12	GCF_018406605.1_ASM1840660v1_genomic.fna	0.0966	N/A	78	79	45.32
e_coli_K12	GCF_018406645.1_ASM1840664v1_genomic.fna	0.0966	N/A	78	79	45.32
e_coli_K12	GCF_018408575.1_ASM1840857v1_genomic.fna	0.0399	N/A	72	78	39.13
e_coli_K12	GCF_018408705.1_ASM1840870v1_genomic.fna	0.0383	N/A	74	80	38.88
e_coli_K12	GCF_018409485.1_ASM1840948v1_genomic.fna	0.1239	N/A	77	79	47.48
e_coli_K12	GCF_018409545.1_ASM1840954v1_genomic.fna	0.1289	N/A	79	80	47.84
e_coli_K12	GCF_018417475.1_ASM1841747v1_genomic.fna	0.0504	N/A	76	77	40.59
e_coli_K12	GCF_018436245.1_ASM1843624v1_genomic.fna	0.0571	N/A	77	80	41.4
e_coli_K12	GCF_018437505.1_ASM1843750v1_genomic.fna	0.0416	N/A	76	77	39.38
e_coli_K12	GCF_018459925.1_ASM1845992v1_genomic.fna	0.0369	N/A	76	77	38.67
e_coli_K12	GCF_018467115.1_ASM1846711v1_genomic.fna	0.0323	N/A	70	70	37.9
e_coli_K12	GCF_018467135.1_ASM1846713v1_genomic.fna	0.0323	N/A	70	70	37.89
e_coli_K12	GCF_018491735.2_ASM1849173v2_genomic.fna	0.0307	N/A	69	69	37.6
e_coli_K12	GCF_018501965.1_ASM1850196v1_genomic.fna	0.0425	N/A	77	79	39.51
e_coli_K12	GCF_018582665.1_ASM1858266v1_genomic.fna	0.0452	N/A	78	79	39.89
e_coli_K12	GCF_018604145.1_ASM1860414v1_genomic.fna	0.0477	N/A	77	79	40.24
e_coli_K12	GCF_018604565.1_ASM1860456v1_genomic.fna	0.0481	N/A	78	79	40.29
e_coli_K12	GCF_018622995.1_ASM1862299v1_genomic.fna	0.0371	N/A	76	80	38.7
e_coli_K12	GCF_018685455.1_ASM1868545v1_genomic.fna	0.0854	N/A	76	77	44.33
e_coli_K12	GCF_018734325.1_ASM1873432v1_genomic.fna	0.1189	N/A	77	78	47.1
e_coli_K12	GCF_018736045.1_ASM1873604v1_genomic.fna	0.0374	N/A	77	80	38.74
e_coli_K12	GCF_018736065.1_ASM1873606v1_genomic.fna	0.0352	N/A	76	79	38.38
e_coli_K12	GCF_018739485.1_ASM1873948v1_genomic.fna	0.0498	N/A	77	78	40.5
e_coli_K12	GCF_018800825.1_ASM1880082v1_genomic.fna	0.0399	N/A	77	77	39.12
e_coli_K12	GCF_018802605.1_ASM1880260v1_genomic.fna	0.1079	N/A	78	79	46.25
e_coli_K12	GCF_018802645.1_ASM1880264v1_genomic.fna	0.1062	N/A	76	77	46.12
e_coli_K12	GCF_018831625.1_ASM1883162v1_genomic.fna	0.0249	N/A	63	63	36.47
e_coli_K12	GCF_018866205.1_ASM1886620v1_genomic.fna	0.0262	N/A	60	60	36.76
e_coli_K12	GCF_018866245.1_ASM1886624v1_genomic.fna	0.0415	N/A	76	80	39.36
e_coli_K12	GCF_018866305.1_ASM1886630v1_genomic.fna	0.0367	N/A	76	80	38.62
e_coli_K12	GCF_018885085.1_ASM1888508v1_genomic.fna	0.041	N/A	76	80	39.29
e_coli_K12	GCF_018885265.1_ASM1888526v1_genomic.fna	0.0291	N/A	39	40	37.31
e_coli_K12	GCF_018905915.1_ASM1890591v1_genomic.fna	0.098	N/A	77	78	45.44
e_coli_K12	GCF_018966525.1_ASM1896652v1_genomic.fna	0.0481	N/A	77	79	40.28
e_coli_K12	GCF_018968685.1_ASM1896868v1_genomic.fna	0.0367	N/A	75	77	38.63
e_coli_K12	GCF_018972105.1_ASM1897210v1_genomic.fna	0.1039	N/A	77	77	45.93
e_coli_K12	GCF_018972165.1_ASM1897216v1_genomic.fna	0.1482	N/A	77	79	49.18
e_coli_K12	GCF_018986915.1_ASM1898691v1_genomic.fna	0.0548	N/A	77	79	41.13
e_coli_K12	GCF_019047765.1_ASM1904776v1_genomic.fna	0.7786	N/A	78	78	84.39
e_coli_K12	GCF_019048385.1_ASM1904838v1_genomic.fna	0.5375	N/A	79	79	69.65
e_coli_K12	GCF_019048625.1_ASM1904862v1_genomic.fna	0.7438	N/A	78	78	81.81
e_coli_K12	GCF_019056495.1_ASM1905649v1_genomic.fna	0.0287	N/A	71	73	37.23
e_coli_K12	GCF_019056575.1_ASM1905657v1_genomic.fna	0.0426	N/A	77	80	39.53
e_coli_K12	GCF_019063885.1_ASM1906388v1_genomic.fna	0.0542	N/A	77	79	41.06
e_coli_K12	GCF_019090985.1_ASM1909098v1_genomic.fna	0.4814	N/A	80	80	66.81
e_coli_K12	GCF_019139535.1_ASM1913953v1_genomic.fna	0.1509	N/A	77	78	49.37
e_coli_K12	GCF_019139675.1_ASM1913967v1_genomic.fna	0.1505	N/A	78	79	49.34
e_coli_K12	GCF_019139795.1_ASM1913979v1_genomic.fna	0.1465	N/A	77	78	49.07
e_coli_K12	GCF_019139815.1_ASM1913981v1_genomic.fna	0.1463	N/A	78	79	49.06
e_coli_K12	GCF_019139835.1_ASM1913983v1_genomic.fna	0.1507	N/A	77	78	49.35
e_coli_K12	GCF_019139895.1_ASM1913989v1_genomic.fna	0.1508	N/A	77	78	49.36
e_coli_K12	GCF_019141525.1_ASM1914152v1_genomic.fna	0.1475	N/A	78	79	49.14
e_coli_K12	GCF_019141545.1_ASM1914154v1_genomic.fna	0.051	N/A	77	78	40.66
e_coli_K12	GCF_019175365.1_ASM1917536v1_genomic.fna	0.0407	N/A	78	80	39.25
e_coli_K12	GCF_019175485.1_ASM1917548v1_genomic.fna	0.044	N/A	78	80	39.72
e_coli_K12	GCF_019186745.1_ASM1918674v1_genomic.fna	0.0261	N/A	74	75	36.74
e_coli_K12	GCF_019186805.1_ASM1918680v1_genomic.fna	0.0828	N/A	78	80	44.09
e_coli_K12	GCF_019203205.1_ASM1920320v1_genomic.fna	0.0545	N/A	77	79	41.09
e_coli_K12	GCF_019203965.1_ASM1920396v1_genomic.fna	0.0527	N/A	76	77	40.88
e_coli_K12	GCF_019222765.1_ASM1922276v1_genomic.fna	0.0395	N/A	77	80	39.06
e_coli_K12	GCF_019263705.2_ASM1926370v2_genomic.fna	0.0407	N/A	76	78	39.24
e_coli_K12	GCF_019272935.1_ASM1927293v1_genomic.fna	0.0508	N/A	76	77	40.64
e_coli_K12	GCF_019285595.1_ASM1928559v1_genomic.fna	0.0803	N/A	75	76	43.86
e_coli_K12	GCF_019285775.1_ASM1928577v1_genomic.fna	0.0301	N/A	44	44	37.49
e_coli_K12	GCF_019297855.1_ASM1929785v1_genomic.fna	0.0494	N/A	77	78	40.46
e_coli_K12	GCF_019334125.1_ASM1933412v1_genomic.fna	0.0415	N/A	77	80	39.36
e_coli_K12	GCF_019343125.1_ASM1934312v1_genomic.fna	0.0443	N/A	77	80	39.76
e_coli_K12	GCF_019343455.1_ASM1934345v1_genomic.fna	0.0904	N/A	77	79	44.78
e_coli_K12	GCF_019343495.1_ASM1934349v1_genomic.fna	0.1224	N/A	77	79	47.36
e_coli_K12	GCF_019355955.1_ASM1935595v1_genomic.fna	0.696	N/A	79	79	78.61
e_coli_K12	GCF_019355975.1_ASM1935597v1_genomic.fna	0.125	N/A	78	80	47.56
e_coli_K12	GCF_019357495.1_ASM1935749v1_genomic.fna	0.0414	N/A	76	77	39.34
e_coli_K12	GCF_019395145.1_ASM1939514v1_genomic.fna	0.0517	N/A	78	80	40.75
e_coli_K12	GCF_019397265.1_ASM1939726v1_genomic.fna	0.0397	N/A	76	78	39.09
e_coli_K12	GCF_019428685.1_ASM1942868v1_genomic.fna	0.0938	N/A	77	78	45.08
e_coli_K12	GCF_019443265.1_ASM1944326v1_genomic.fna	0.1485	N/A	77	77	49.21
e_coli_K12	GCF_019443285.1_ASM1944328v1_genomic.fna	0.0524	N/A	75	76	40.84
e_coli_K12	GCF_019444005.1_ASM1944400v1_genomic.fna	0.0377	N/A	77	79	38.79
e_coli_K12	GCF_019448235.1_ASM1944823v1_genomic.fna	0.0381	N/A	76	77	38.85
e_coli_K12	GCF_019453995.1_ASM1945399v1_genomic.fna	0.0325	N/A	71	74	37.92
e_coli_K12	GCF_019456655.1_ASM1945665v1_genomic.fna	0.0409	N/A	76	77	39.27
e_coli_K12	GCF_019456675.1_ASM1945667v1_genomic.fna	0.0398	N/A	76	77	39.12
e_coli_K12	GCF_019469265.1_ASM1946926v1_genomic.fna	0.0361	N/A	74	77	38.54
e_coli_K12	GCF_019504385.1_ASM1950438v1_genomic.fna	0.0545	N/A	77	78	41.09
e_coli_K12	GCF_019552185.1_ASM1955218v1_genomic.fna	0.0378	N/A	75	76	38.8
e_coli_K12	GCF_019575995.1_ASM1957599v1_genomic.fna	0.0399	N/A	75	77	39.13
e_coli_K12	GCF_019598945.1_ASM1959894v1_genomic.fna	0.0405	N/A	75	78	39.22
e_coli_K12	GCF_019598985.1_ASM1959898v1_genomic.fna	0.048	N/A	76	77	40.27
e_coli_K12	GCF_019602855.1_ASM1960285v1_genomic.fna	0.0933	N/A	78	79	45.03
e_coli_K12	GCF_019603355.1_ASM1960335v1_genomic.fna	0.0509	N/A	76	79	40.65
e_coli_K12	GCF_019614655.1_ASM1961465v1_genomic.fna	0.1462	N/A	78	79	49.05
e_coli_K12	GCF_019645835.1_ASM1964583v1_genomic.fna	0.0346	N/A	49	49	38.3
e_coli_K12	GCF_019645855.1_ASM1964585v1_genomic.fna	0.0416	N/A	75	76	39.39
e_coli_K12	GCF_019645875.1_ASM1964587v1_genomic.fna	0.0411	N/A	76	78	39.31
e_coli_K12	GCF_019665745.1_ASM1966574v1_genomic.fna	0.7227	N/A	78	78	80.36
e_coli_K12	GCF_019669905.1_ASM1966990v1_genomic.fna	0.1139	N/A	71	72	46.72
e_coli_K12	GCF_019669985.1_ASM1966998v1_genomic.fna	0.1129	N/A	77	79	46.65
e_coli_K12	GCF_019670005.1_ASM1967000v1_genomic.fna	0.1095	N/A	64	66	46.38
e_coli_K12	GCF_019670105.1_ASM1967010v1_genomic.fna	0.2384	N/A	80	80	54.58
e_coli_K12	GCF_019670125.1_ASM1967012v1_genomic.fna	0.2398	N/A	79	79	54.66
e_coli_K12	GCF_019670485.1_ASM1967048v1_genomic.fna	0.2767	N/A	79	80	56.63
e_coli_K12	GCF_019670705.1_ASM1967070v1_genomic.fna	0.2504	N/A	77	77	55.24
e_coli_K12	GCF_019693255.1_ASM1969325v1_genomic.fna	0.1451	N/A	78	79	48.98
e_coli_K12	GCF_019703835.1_ASM1970383v1_genomic.fna	0.2796	N/A	80	80	56.78
e_coli_K12	GCF_019703855.1_ASM1970385v1_genomic.fna	0.0464	N/A	76	77	40.05
e_coli_K12	GCF_019703875.1_ASM1970387v1_genomic.fna	0.1002	N/A	77	78	45.62
e_coli_K12	GCF_019704135.1_ASM1970413v1_genomic.fna	0.0618	N/A	76	80	41.95
e_coli_K12	GCF_019704495.1_ASM1970449v1_genomic.fna	0.0978	N/A	79	80	45.42
e_coli_K12	GCF_019711315.1_ASM1971131v1_genomic.fna	0.0512	N/A	77	78	40.68
e_coli_K12	GCF_019711335.1_ASM1971133v1_genomic.fna	0.0492	N/A	76	77	40.43
e_coli_K12	GCF_019711355.1_ASM1971135v1_genomic.fna	0.0485	N/A	76	77	40.34
e_coli_K12	GCF_019711375.1_ASM1971137v1_genomic.fna	0.05	N/A	76	77	40.53
e_coli_K12	GCF_019722725.1_ASM1972272v1_genomic.fna	0.1458	N/A	78	78	49.03
e_coli_K12	GCF_019739075.1_ASM1973907v1_genomic.fna	0.0404	N/A	77	79	39.21
e_coli_K12	GCF_019774635.1_ASM1977463v1_genomic.fna	0.0415	N/A	77	80	39.37
e_coli_K12	GCF_019797805.1_ASM1979780v1_genomic.fna	0.2072	N/A	78	79	52.84
e_coli_K12	GCF_019797925.1_ASM1979792v1_genomic.fna	0.23	N/A	79	79	54.12
e_coli_K12	GCF_019844095.1_ASM1984409v1_genomic.fna	0.53	N/A	79	79	69.27
e_coli_K12	GCF_019856495.1_ASM1985649v1_genomic.fna	0.0511	N/A	76	78	40.68
e_coli_K12	GCF_019880305.1_ASM1988030v1_genomic.fna	0.0421	N/A	76	78	39.46
e_coli_K12	GCF_019880385.1_ASM1988038v1_genomic.fna	0.0403	N/A	75	76	39.19
e_coli_K12	GCF_019884785.1_ASM1988478v1_genomic.fna	0.0459	N/A	78	79	39.99
e_coli_K12	GCF_019890915.1_ASM1989091v1_genomic.fna	0.0384	N/A	76	77	38.89
e_coli_K12	GCF_019890955.1_ASM1989095v1_genomic.fna	0.5711	N/A	79	79	71.41
e_coli_K12	GCF_019891175.1_ASM1989117v1_genomic.fna	0.0405	N/A	77	79	39.22
e_coli_K12	GCF_019891395.1_ASM1989139v1_genomic.fna	0.0523	N/A	77	80	40.82
e_coli_K12	GCF_019900845.1_ASM1990084v1_genomic.fna	0.2084	N/A	77	79	52.91
e_coli_K12	GCF_019904175.1_ASM1990417v1_genomic.fna	0.0399	N/A	77	80	39.13
e_coli_K12	GCF_019916025.1_ASM1991602v1_genomic.fna	0.0412	N/A	75	76	39.31
e_coli_K12	GCF_019923565.1_ASM1992356v1_genomic.fna	0.1319	N/A	72	72	48.06
e_coli_K12	GCF_019930545.1_ASM1993054v1_genomic.fna	0.0478	N/A	77	78	40.24
e_coli_K12	GCF_019930665.1_ASM1993066v1_genomic.fna	0.0342	N/A	79	80	38.22
e_coli_K12	GCF_019931005.1_ASM1993100v1_genomic.fna	0.0428	N/A	74	80	39.55
e_coli_K12	GCF_019931675.1_ASM1993167v1_genomic.fna	0.0392	N/A	77	78	39.02
e_coli_K12	GCF_019931735.1_ASM1993173v1_genomic.fna	0.2355	N/A	78	78	54.43
e_coli_K12	GCF_019933155.2_ASM1993315v2_genomic.fna	0.0487	N/A	77	78	40.37
e_coli_K12	GCF_019933235.1_ASM1993323v1_genomic.fna	0.0416	N/A	77	79	39.39
e_coli_K12	GCF_019968605.1_ASM1996860v1_genomic.fna	0.0325	N/A	75	77	37.93
e_coli_K12	GCF_019968625.1_ASM1996862v1_genomic.fna	0.0934	N/A	76	79	45.04
e_coli_K12	GCF_019974115.1_ASM1997411v1_genomic.fna	0.0503	N/A	76	78	40.57
e_coli_K12	GCF_019977755.1_ASM1997775v1_genomic.fna	0.2723	N/A	79	80	56.4
e_coli_K12	GCF_020002245.1_ASM2000224v1_genomic.fna	0.0474	N/A	77	78	40.19
e_coli_K12	GCF_020025155.1_ASM2002515v1_genomic.fna	0.1464	N/A	78	79	49.06
e_coli_K12	GCF_020079945.1_ASM2007994v1_genomic.fna	0.5519	N/A	78	78	70.4
e_coli_K12	GCF_020080045.1_ASM2008004v1_genomic.fna	0.0873	N/A	78	80	44.51
e_coli_K12	GCF_020084865.1_ASM2008486v1_genomic.fna	0.0374	N/A	74	76	38.74
e_coli_K12	GCF_020091425.1_ASM2009142v1_genomic.fna	0.0351	N/A	78	80	38.37
e_coli_K12	GCF_020091485.1_ASM2009148v1_genomic.fna	0.0357	N/A	76	79	38.47
e_coli_K12	GCF_020091505.1_ASM2009150v1_genomic.fna	0.0352	N/A	77	80	38.39
e_coli_K12	GCF_020091585.1_ASM2009158v1_genomic.fna	0.04	N/A	77	79	39.14
e_coli_K12	GCF_020097095.1_ASM2009709v1_genomic.fna	0.0444	N/A	76	77	39.78
e_coli_K12	GCF_020097615.1_ASM2009761v1_genomic.fna	0.0383	N/A	76	78	38.89
e_coli_K12	GCF_020099395.1_ASM2009939v1_genomic.fna	0.0419	N/A	77	79	39.43
e_coli_K12	GCF_020138775.1_ASM2013877v1_genomic.fna	0.0448	N/A	75	80	39.84
e_coli_K12	GCF_020149575.1_ASM2014957v1_genomic.fna	0.2667	N/A	78	78	56.1
e_coli_K12	GCF_020149915.1_ASM2014991v1_genomic.fna	0.0353	N/A	77	79	38.4
e_coli_K12	GCF_020150375.1_ASM2015037v1_genomic.fna	0.5188	N/A	80	80	68.7
e_coli_K12	GCF_020162115.1_ASM2016211v1_genomic.fna	0.088	N/A	77	79	44.57
e_coli_K12	GCF_020181435.1_ASM2018143v1_genomic.fna	0.0434	N/A	76	80	39.63
e_coli_K12	GCF_020215645.1_ASM2021564v1_genomic.fna	0.0412	N/A	76	78	39.32
e_coli_K12	GCF_020217405.1_ASM2021740v1_genomic.fna	0.0453	N/A	77	79	39.91
e_coli_K12	GCF_020268605.1_ASM2026860v1_genomic.fna	0.4243	N/A	79	79	63.99
e_coli_K12	GCF_020310005.1_ASM2031000v1_genomic.fna	0.0347	N/A	75	77	38.31
e_coli_K12	GCF_020310025.1_ASM2031002v1_genomic.fna	0.0355	N/A	76	78	38.43
e_coli_K12	GCF_020341435.1_ASM2034143v1_genomic.fna	0.2755	N/A	79	80	56.56
e_coli_K12	GCF_020341675.1_ASM2034167v1_genomic.fna	0.0345	N/A	79	80	38.27
e_coli_K12	GCF_020342335.1_ASM2034233v1_genomic.fna	0.5482	N/A	78	78	70.21
