Ref_file	Query_file	AAI	Align_fraction_query	Align_fraction_reference	AAI_95_percentile	AAI_5_percentile	Ref_name	Query_name
references/refseq_all/GCF_000521695.1_ASM52169v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6377	0.1286	0.2803	0.6289	0.6465	NZ_CP006944.1 Mannheimia varigena USDA-ARS-USMARC-1312 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_005877035.1_ASM587703v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6374	0.0758	0.0777	0.6295	0.6453	NZ_CP040558.1 Pseudoalteromonas distincta strain 16-SW-7 chromosome L1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002285575.1_ASM228557v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6371	0.1281	0.2159	0.6283	0.6458	NZ_CP023044.1 Mannheimia haemolytica strain USDA-ARS-USMARC-191 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_013378015.1_ASM1337801v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6369	0.1065	0.2186	0.6281	0.6457	NZ_CP055302.1 Mannheimia pernigra strain 16CN0041 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_014879975.1_ASM1487997v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6369	0.1489	0.1220	0.6274	0.6463	NZ_CP062500.1 Vibrio bathopelagicus strain Sal10 chromosome I, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_023195835.1_ASM2319583v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6368	0.1695	0.1890	0.6274	0.6462	NZ_CP096199.1 Vibrio sinaloensis strain YA2 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_009938185.1_ASM993818v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6366	0.1462	0.1558	0.6279	0.6452	NZ_AP019651.1 Vibrio taketomensis strain C4III291 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_011455695.1_ASM1145569v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6361	0.1201	0.2450	0.6270	0.6453	NZ_CP015030.1 Mannheimia granulomatis strain B 234/94 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_009938225.1_ASM993822v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6355	0.1569	0.1520	0.6265	0.6445	NZ_AP019657.1 Vibrio ponticus strain DSM 16217 chromosome 1	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_022371215.1_ASM2237121v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6355	0.1576	0.1372	0.6263	0.6446	NZ_CP092384.1 Vibrio gigantis strain ACE001 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_001558255.2_ASM155825v2_genomic.fna.gz	data/e.coli-K12.fasta	0.6353	0.1807	0.2100	0.6260	0.6446	NZ_CP014056.2 Grimontia hollisae strain FDAARGOS_111 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000770115.1_ASM77011v2_genomic.fna.gz	data/e.coli-K12.fasta	0.6352	0.1628	0.1286	0.6265	0.6438	NZ_CP009467.1 Vibrio harveyi strain ATCC 33843 (392 [MAV]) chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002221505.1_ASM222150v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6348	0.0717	0.0779	0.6265	0.6432	NZ_CP011036.1 Pseudoalteromonas nigrifaciens strain KMM 661 chromosome I, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_019703835.1_ASM1970383v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6348	0.1487	0.1243	0.6258	0.6438	NZ_AP023054.1 Thaumasiovibrio subtropicus strain C4V358 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_024362845.1_ASM2436284v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6340	0.1607	0.1611	0.6242	0.6438	NZ_CP090614.1 Vibrio pelagius strain WXL662 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_009601765.2_ASM960176v2_genomic.fna.gz	data/e.coli-K12.fasta	0.6338	0.1414	0.1871	0.6247	0.6430	NZ_CP045699.1 Vibrio algicola strain SM1977 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002214395.1_ASM221439v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6325	0.1587	0.1397	0.6237	0.6413	NZ_CP018311.1 Vibrio rotiferianus strain B64D1 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002906475.1_ASM290647v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6320	0.1490	0.1276	0.6228	0.6412	NZ_CP026321.1 Vibrio campbellii strain BoB-53 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002887615.1_ASM288761v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6320	0.1671	0.1297	0.6228	0.6412	NZ_CP025792.1 Vibrio jasicida 090810c chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_004295665.1_ASM429566v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6316	0.0673	0.0731	0.6228	0.6404	NZ_CP034759.1 Litorilituus sediminis strain JCM 17549 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000788395.1_ASM78839v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6315	0.0844	0.0814	0.6228	0.6401	NZ_CP009888.1 Pseudoalteromonas piratica strain OCN003 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000238275.3_Pund_v2.0_genomic.fna.gz	data/e.coli-K12.fasta	0.6314	0.0679	0.0783	0.6228	0.6399	NZ_AHCF03000004.1 Pseudoalteromonas undina strain DSM 6065 chromosome II, whole genome shotgun sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002196515.1_ASM219651v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6302	0.1540	0.1495	0.6206	0.6398	NZ_CP018835.1 Vibrio gazogenes strain ATCC 43942 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000196095.1_ASM19609v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6296	0.1607	0.1445	0.6198	0.6394	NC_004603.1 Vibrio parahaemolyticus RIMD 2210633 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002157895.1_ASM215789v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6294	0.1089	0.1442	0.6213	0.6375	NZ_CP021377.1 Oceanisphaera profunda strain SM1222 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_001547935.1_ASM154793v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6294	0.1559	0.1387	0.6195	0.6393	NZ_AP014636.1 Vibrio tritonius strain AM2 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_008931805.1_ASM893180v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6293	0.1027	0.1003	0.6212	0.6374	NZ_CP044399.1 Moritella marina ATCC 15381 strain MP-1 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_009938205.1_ASM993820v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6291	0.1560	0.1492	0.6202	0.6381	NZ_AP019654.1 Vibrio panuliri strain JCM 19500 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002021755.1_ASM202175v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6283	0.1602	0.1264	0.6192	0.6375	NZ_CP019959.1 Vibrio owensii strain XSBZ03 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_020511155.1_ASM2051115v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6283	0.0916	0.0955	0.6197	0.6369	NZ_CP041216.1 Shewanella glacialimarina strain TZS-4 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000238395.3_ASM23839v4_genomic.fna.gz	data/e.coli-K12.fasta	0.6279	0.0701	0.0690	0.6200	0.6358	NZ_CP011025.1 Pseudoalteromonas arctica A 37-1-2 chromosome I, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002381345.1_ASM238134v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6272	0.0751	0.1629	0.6189	0.6354	NZ_CP020660.1 Candidatus Enterovibrio luxaltus isolate CC26 chromosome 1	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002204915.1_ASM220491v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6271	0.1939	0.1761	0.6185	0.6356	NZ_CP016321.1 Vibrio vulnificus strain FORC_037 chromosome I, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_003568825.1_ASM356882v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6271	0.0729	0.0681	0.6188	0.6353	NZ_CP031961.1 Pseudoalteromonas tunicata strain D2 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_010587385.1_ASM1058738v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6269	0.1297	0.1256	0.6172	0.6366	NZ_CP047475.1 Vibrio astriarenae strain HN897 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_003716875.1_ASM371687v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6262	0.1301	0.1507	0.6172	0.6352	NZ_CP033077.1 Vibrio zhugei strain HBUAS61001 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_005280275.1_ASM528027v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6261	0.1373	0.1853	0.6177	0.6346	NZ_CP040021.1 Salinivibrio kushneri strain AL184 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_012275065.1_ASM1227506v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6260	0.1755	0.1902	0.6169	0.6351	NZ_CP051121.1 Vibrio navarrensis strain 0053-83 chromosome 1	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_017329545.1_ASM1732954v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6258	0.1721	0.1392	0.6162	0.6355	NZ_CP071325.1 Photobacterium ganghwense strain C2.2 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_008369605.1_ASM836960v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6256	0.1730	0.1943	0.6155	0.6357	NZ_CP043554.1 Vibrio cholerae strain RFB16 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002310835.1_ASM231083v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6254	0.0748	0.0842	0.6166	0.6342	NZ_CP011041.1 Pseudoalteromonas tetraodonis strain GFC chromosome I, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_019977755.1_ASM1997775v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6254	0.1496	0.1024	0.6166	0.6341	NZ_AP025144.1 Vibrio penaeicida strain IFO 15640T chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_023650915.1_ASM2365091v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6249	0.1749	0.1578	0.6152	0.6346	NZ_CP098033.1 Vibrio alginolyticus strain E110 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_020405345.1_ASM2040534v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6240	0.1906	0.1856	0.6151	0.6330	NZ_CP084351.1 Aeromonas dhakensis strain 71431 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_019670485.1_ASM1967048v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6237	0.1492	0.1318	0.6140	0.6334	NZ_AP024165.1 Vibrio alfacsensis strain 04Ya108 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000521725.1_ASM52172v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6235	0.1137	0.2257	0.6144	0.6327	NZ_CP006954.1 Bibersteinia trehalosi USDA-ARS-USMARC-188 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000940995.1_ASM94099v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6233	0.1713	0.1347	0.6143	0.6323	NZ_CP005973.1 Photobacterium gaetbulicola Gung47 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_914590485.1_CEDIAZO_illumina_assembly_genomic.fna.gz	data/e.coli-K12.fasta	0.6233	0.1086	0.1260	0.6147	0.6318	NZ_OU594967.1 Celerinatantimonas diazotrophica isolate CEDIAZO1 chromosome CEDIAZO_genome, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_001558415.2_ASM155841v2_genomic.fna.gz	data/e.coli-K12.fasta	0.6215	0.1727	0.1662	0.6124	0.6307	NZ_CP014034.2 Vibrio fluvialis strain ATCC 33809 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_019797805.1_ASM1979780v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6210	0.0626	0.1113	0.6112	0.6308	NZ_CP081832.1 Idiomarina abyssalis strain MSP-CT chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_900465055.1_MORIYA_PRJEB24680v2_genomic.fna.gz	data/e.coli-K12.fasta	0.6205	0.0866	0.0908	0.6125	0.6285	NZ_LS483250.1 Moritella yayanosii strain DB21MT 5 chromosome MORIYA	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_017948405.1_ASM1794840v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6204	0.0655	0.0997	0.6120	0.6288	NZ_CP072844.1 Psychrosphaera aestuarii strain PSC101 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000015285.1_ASM1528v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6196	0.0730	0.0744	0.6120	0.6273	NC_008709.1 Psychromonas ingrahamii 37, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_017310215.1_ASM1731021v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6196	0.1897	0.1849	0.6106	0.6286	NZ_CP050851.1 Aeromonas hydrophila strain OnP3.1 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_014083925.1_ASM1408392v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6193	0.1522	0.1411	0.6095	0.6292	NZ_CP046268.1 Vibrio spartinae strain 3.6 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_014892695.1_ASM1489269v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6160	0.1744	0.2039	0.6069	0.6250	NZ_CP040449.1 Aeromonas simiae strain A6 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000013765.1_ASM1376v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6154	0.0811	0.0829	0.6067	0.6241	NC_007954.1 Shewanella denitrificans OS217, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_004358445.1_ASM435844v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6153	0.0784	0.0863	0.6079	0.6226	NZ_CP037951.1 Parashewanella tropica strain MEBiC05444 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_001831495.1_ASM183149v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6149	0.0634	0.0762	0.6074	0.6224	NZ_CP017689.1 Thalassotalea crassostreae strain LPB0090 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_023159115.1_ASM2315911v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6138	0.0876	0.0858	0.6061	0.6215	NZ_CP096169.1 Shewanella sp. JNE2 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_008693705.1_ASM869370v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6123	0.1875	0.1910	0.6029	0.6217	NZ_CP044060.1 Aeromonas veronii strain FDAARGOS_632 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_016127195.1_ASM1612719v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6114	0.1923	0.1964	0.6022	0.6206	NZ_CP066092.1 Aeromonas jandaei strain FDAARGOS_986 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_018223345.1_ASM1822334v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6106	0.1003	0.1222	0.6016	0.6197	NZ_CP073587.1 Shewanella yunxiaonensis strain FJAT-54481 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_020149575.1_ASM2014957v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6097	0.1666	0.1776	0.6007	0.6187	NZ_CP079742.1 Aeromonas rivuli strain 20-VB00005 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_007567505.1_ASM756750v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6097	0.0783	0.0740	0.6023	0.6171	NZ_CP041783.1 Shewanella donghaensis strain LT17 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_003367375.1_ASM336737v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6096	0.1012	0.1155	0.6004	0.6188	NZ_CP031416.1 Gallaecimonas mangrovi strain HK-28 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_017354945.1_ASM1735494v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6090	0.0972	0.1075	0.5994	0.6187	NZ_CP071503.1 Shewanella avicenniae strain FJAT-51800 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_017638545.1_ASM1763854v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6090	0.0730	0.1018	0.6000	0.6179	NZ_CP072110.1 Psychrosphaera ytuae strain MTZ26 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_003072645.1_ASM307264v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6086	0.1069	0.0971	0.5998	0.6173	NZ_CP028897.1 Dongshaea marina strain DM2 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_006364355.1_ASM636435v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6084	0.1835	0.1708	0.5996	0.6171	NZ_CP040990.1 Vibrio furnissii strain FDAARGOS_777 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_024380015.1_ASM2438001v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6075	0.1723	0.1480	0.5984	0.6167	NZ_CP101508.1 Photobacterium atrarenae strain GJH2-4 chromosome 1	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_016026615.1_ASM1602661v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6046	0.1839	0.1846	0.5945	0.6147	NZ_CP065745.1 Aeromonas allosaccharophila strain FDAARGOS_933 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_009730655.1_ASM973065v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6045	0.1076	0.1002	0.5965	0.6126	NZ_CP046378.1 Shewanella algae strain RQs-106 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_003855395.1_ASM385539v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6043	0.0821	0.0788	0.5967	0.6119	NZ_CP034015.1 Shewanella livingstonensis strain LMG 19866 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_001886435.1_ASM188643v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6041	0.0594	0.0593	0.5961	0.6121	NZ_CP018029.1 Alteromonas mediterranea strain RG65 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_004295345.1_ASM429534v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6041	0.0757	0.0746	0.5961	0.6120	NZ_CP036200.1 Shewanella maritima strain D4-2 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000008465.1_ASM846v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6038	0.0691	0.1131	0.5935	0.6141	NC_006512.1 Idiomarina loihiensis L2TR, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000014705.1_ASM1470v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6038	0.0829	0.0795	0.5964	0.6112	NC_008345.1 Shewanella frigidimarina NCIMB 400, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_900637545.1_51438_G01_genomic.fna.gz	data/e.coli-K12.fasta	0.6024	0.1681	0.1720	0.5933	0.6114	NZ_LR134376.1 Aeromonas encheleia strain NCTC12917 chromosome 1, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_004354305.1_ASM435430v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6023	0.1016	0.1000	0.5943	0.6103	NZ_CP037898.1 Shewanella decolorationis strain sesselensis chromosome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_019670125.1_ASM1967012v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6016	0.1137	0.1127	0.5936	0.6096	NZ_AP023033.1 Agarivorans aestuarii strain KCTC 32543 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_918320885.1_Harlequin_endosymbiont1_genomic.fna.gz	data/e.coli-K12.fasta	0.6016	0.0534	0.1494	0.5926	0.6107	NZ_OU907312.1 Unidentified bacterial endosymbiont isolate unidentified_bacterial_endosymbiont_Chironomus_riparius chromosome 1	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_012295575.1_ASM1229557v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6015	0.0966	0.1086	0.5929	0.6101	NZ_CP051180.1 Ferrimonas lipolytica strain S7 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_019670105.1_ASM1967010v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6014	0.1136	0.1101	0.5935	0.6094	NZ_AP023032.1 Agarivorans albus strain JCM 21469 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_012931585.1_ASM1293158v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6009	0.1642	0.1651	0.5918	0.6101	NZ_CP051883.1 Aeromonas salmonicida strain SRW-OG1 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_014169735.1_ASM1416973v1_genomic.fna.gz	data/e.coli-K12.fasta	0.6001	0.1681	0.1711	0.5910	0.6091	NZ_AP022254.1 Aeromonas caviae strain WP8-S18-ESBL-04 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_020423125.1_ASM2042312v1_genomic.fna.gz	data/e.coli-K12.fasta	0.5999	0.1819	0.1865	0.5908	0.6091	NZ_CP075564.1 Aeromonas media strain TR3_1 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_000015245.1_ASM1524v1_genomic.fna.gz	data/e.coli-K12.fasta	0.5992	0.1083	0.1169	0.5910	0.6075	NC_008700.1 Shewanella amazonensis SB2B, complete sequence	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002407485.1_ASM240748v1_genomic.fna.gz	data/e.coli-K12.fasta	0.5992	0.1366	0.1521	0.5900	0.6084	NZ_CP012621.1 Zobellella denitrificans strain F13-1 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_019931735.1_ASM1993173v1_genomic.fna.gz	data/e.coli-K12.fasta	0.5990	0.0791	0.0761	0.5912	0.6068	NZ_CP082926.1 Shewanella inventionis strain D1489 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_002076895.1_ASM207689v1_genomic.fna.gz	data/e.coli-K12.fasta	0.5983	0.0676	0.0674	0.5912	0.6054	NZ_CP020465.1 Cognaticolwellia beringensis strain NB097-1 chromosome, complete genome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
references/refseq_all/GCF_003855155.1_ASM385515v1_genomic.fna.gz	data/e.coli-K12.fasta	0.5977	0.0786	0.0711	0.5899	0.6054	NZ_CP034073.1 Shewanella psychromarinicola strain M2 chromosome	NC_007779.1 Escherichia coli str. K-12 substr. W3110, complete sequence
