Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name	ANI_5_percentile	ANI_95_percentile	Standard_deviation	Ref_mean_ctg_len	Query_mean_ctg_len
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000154965.1_ASM15496v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_017526105.1_ASM1752610v1_genomic.fna	84.10	22.08	23.44	NZ_CM000951.1 Streptomyces sviceus ATCC 29083 chromosome, whole genome shotgun sequence	NZ_CP071839.1 Streptomyces cyanogenus strain S136 chromosome, complete genome	83.69	84.54	4.55	9313494	8773899
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000154965.1_ASM15496v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_001027185.1_ASM102718v1_genomic.fna	83.87	23.36	24.45	NZ_CM000951.1 Streptomyces sviceus ATCC 29083 chromosome, whole genome shotgun sequence	NZ_CP011497.1 Streptomyces incarnatus strain NRRL 8089 isolate Taxonomy ID: 665007 chromosome	83.43	84.25	4.79	9313494	2224366.3
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000154965.1_ASM15496v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_014701095.1_ASM1470109v1_genomic.fna	84.60	27.50	33.87	NZ_CM000951.1 Streptomyces sviceus ATCC 29083 chromosome, whole genome shotgun sequence	NZ_AP023439.1 Streptomyces tuirus strain JCM 4255 chromosome	84.20	84.95	4.43	9313494	7561001
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000154965.1_ASM15496v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_000802245.2_ASM80224v2_genomic.fna	82.95	12.84	16.28	NZ_CM000951.1 Streptomyces sviceus ATCC 29083 chromosome, whole genome shotgun sequence	NZ_CP021080.1 Streptomyces pluripotens strain MUSC 135 chromosome, complete genome	82.46	83.41	4.75	9313494	7346075
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000154965.1_ASM15496v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_015160875.1_ASM1516087v1_genomic.fna	83.97	22.58	28.10	NZ_CM000951.1 Streptomyces sviceus ATCC 29083 chromosome, whole genome shotgun sequence	NZ_CP063374.1 Streptomyces chromofuscus strain DSM 40273 chromosome, complete genome	83.57	84.31	4.38	9313494	7483282
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000154965.1_ASM15496v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_016598615.1_ASM1659861v1_genomic.fna	83.59	18.58	15.25	NZ_CM000951.1 Streptomyces sviceus ATCC 29083 chromosome, whole genome shotgun sequence	NZ_CP066831.1 Streptomyces sp. ZYC-3 chromosome, complete genome	83.05	83.97	5.25	9313494	5673600
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000154965.1_ASM15496v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_009184865.1_ASM918486v1_genomic.fna	83.60	16.76	15.34	NZ_CM000951.1 Streptomyces sviceus ATCC 29083 chromosome, whole genome shotgun sequence	NZ_CP045096.1 Streptomyces phaeolivaceus strain GY16 chromosome, complete genome	83.08	84.09	5.17	9313494	5087720
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000154965.1_ASM15496v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_008704515.1_ASM870451v1_genomic.fna	84.42	20.36	26.04	NZ_CM000951.1 Streptomyces sviceus ATCC 29083 chromosome, whole genome shotgun sequence	NZ_CP023700.1 Streptomyces viridosporus T7A strain ATCC 39115 chromosome, complete genome	83.94	84.77	4.63	9313494	7280536
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003233655.1_ASM323365v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_013347285.1_ASM1334728v1_genomic.fna	90.56	67.25	62.38	NZ_CP029829.1 Azospirillum ramasamyi strain M2T2B2 chromosome, complete genome	NZ_CP054619.1 Azospirillum oryzae strain KACC 14407 chromosome, complete genome	90.18	90.88	3.53	789532.9	851170.4
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009648935.1_ASM964893v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_018128425.1_ASM1812842v1_genomic.fna	83.60	24.76	24.51	NZ_CP045771.1 Citrobacter braakii strain MiY-A chromosome, complete genome	NZ_CP071070.1 Citrobacter sedlakii strain 3347689II chromosome, complete genome	82.96	84.13	5.18	4917491	1655747.6
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009648935.1_ASM964893v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_013374815.1_ASM1337481v1_genomic.fna	82.63	19.34	19.96	NZ_CP045771.1 Citrobacter braakii strain MiY-A chromosome, complete genome	NZ_CP055292.1 Shigella sonnei strain SE6-1 chromosome, complete genome	81.88	83.29	4.82	4917491	4762774
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009648935.1_ASM964893v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_019047765.1_ASM1904776v1_genomic.fna	90.24	72.05	70.56	NZ_CP045771.1 Citrobacter braakii strain MiY-A chromosome, complete genome	NZ_CP077262.1 Citrobacter pasteurii strain FDAARGOS 1424 chromosome, complete genome	89.79	90.63	3.81	4917491	1673773
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009648935.1_ASM964893v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_016893685.1_ASM1689368v1_genomic.fna	91.23	80.18	77.62	NZ_CP045771.1 Citrobacter braakii strain MiY-A chromosome, complete genome	NZ_CP069763.1 Citrobacter cronae strain Colony478 chromosome	90.88	91.46	2.79	4917491	5079087
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009648935.1_ASM964893v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900638065.1_55685_A01_genomic.fna	90.57	72.34	73.08	NZ_CP045771.1 Citrobacter braakii strain MiY-A chromosome, complete genome	NZ_LR134485.1 Citrobacter youngae strain NCTC13709 chromosome 1, complete sequence	90.20	90.95	3.51	4917491	4867355
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009648935.1_ASM964893v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_016904755.1_ASM1690475v2_genomic.fna	82.71	15.81	16.79	NZ_CP045771.1 Citrobacter braakii strain MiY-A chromosome, complete genome	NZ_CP070290.1 Escherichia albertii strain Sample 167 chromosome, complete genome	81.95	83.47	5.44	4917491	2315951.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009648935.1_ASM964893v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_013892435.1_ASM1389243v1_genomic.fna	83.05	15.84	16.28	NZ_CP045771.1 Citrobacter braakii strain MiY-A chromosome, complete genome	NZ_CP057657.1 Escherichia fergusonii strain RHB19-C05 chromosome, complete genome	82.32	83.61	5.05	4917491	1594814.6
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009648935.1_ASM964893v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_021278985.1_ASM2127898v1_genomic.fna	82.93	23.06	21.08	NZ_CP045771.1 Citrobacter braakii strain MiY-A chromosome, complete genome	NZ_CP082833.1 Citrobacter rodentium NBRC 105723 = DSM 16636 chromosome, complete genome	82.30	83.49	4.48	4917491	2690568.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_016894205.1_ASM1689420v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_020091485.1_ASM2009148v1_genomic.fna	84.18	23.63	25.72	NZ_CP069794.1 Bacteroides eggerthii strain FDAARGOS_1221 chromosome	NZ_CP081913.1 Bacteroides stercoris strain BFG-121 chromosome, complete genome	83.38	85.05	5.84	4228380	3883826
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900105815.1_IMG-taxon_2639762518_annotated_assembly_genomic.fna	86.27	43.76	46.23	NZ_LT629708.1 Pseudomonas extremorientalis strain LMG 19695 chromosome I	NZ_LT629800.1 Pseudomonas brenneri strain DSM 15294 chromosome I	85.80	86.67	4.22	6373103	6032706
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900105475.1_IMG-taxon_2667527430_annotated_assembly_genomic.fna	82.69	16.08	15.69	NZ_LT629708.1 Pseudomonas extremorientalis strain LMG 19695 chromosome I	NZ_LT629777.1 Pseudomonas asplenii strain ATCC 23835 chromosome I	82.06	83.11	4.81	6373103	6529636
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900560965.1_PPRCHA0_genomic.fna	83.33	24.45	22.69	NZ_LT629708.1 Pseudomonas extremorientalis strain LMG 19695 chromosome I	NZ_LS999205.1 Pseudomonas protegens CHA0 chromosome 1, complete sequence	82.80	83.74	4.70	6373103	6868303
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900108595.1_IMG-taxon_2667527230_annotated_assembly_genomic.fna	82.56	16.47	15.92	NZ_LT629708.1 Pseudomonas extremorientalis strain LMG 19695 chromosome I	NZ_LT629972.1 Pseudomonas fuscovaginae strain LMG 2158 chromosome I	81.92	82.99	4.43	6373103	6592354
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900106045.1_IMG-taxon_2667527233_annotated_assembly_genomic.fna	85.51	33.65	36.64	NZ_LT629708.1 Pseudomonas extremorientalis strain LMG 19695 chromosome I	NZ_LT629802.1 Pseudomonas mucidolens strain LMG 2223 chromosome I	84.97	85.94	4.64	6373103	5853167
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104885.1_IMG-taxon_2639762577_annotated_assembly_genomic.fna	87.68	50.46	57.07	NZ_LT629708.1 Pseudomonas extremorientalis strain LMG 19695 chromosome I	NZ_LT629760.1 Pseudomonas trivialis strain LMG 21464 chromosome I	87.35	88.05	3.95	6373103	5634667
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900215245.1_IMG-taxon_2617270901_annotated_assembly_genomic.fna	87.69	58.25	57.01	NZ_LT629708.1 Pseudomonas extremorientalis strain LMG 19695 chromosome I	NZ_LT907842.1 Pseudomonas fluorescens strain ATCC 13525 chromosome I	87.23	88.07	3.96	6373103	6511547
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104735.1_IMG-taxon_2636416176_annotated_assembly_genomic.fna	83.42	20.29	19.80	NZ_LT629708.1 Pseudomonas extremorientalis strain LMG 19695 chromosome I	NZ_LT629746.1 Pseudomonas lini strain DSM 16768 chromosome I	82.82	83.89	5.32	6373103	6529836
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900105805.1_IMG-taxon_2639762633_annotated_assembly_genomic.fna	83.12	17.75	18.57	NZ_LT629708.1 Pseudomonas extremorientalis strain LMG 19695 chromosome I	NZ_LT629788.1 Pseudomonas moraviensis strain LMG 24280 chromosome I	82.41	83.59	4.83	6373103	6092541
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104915.1_IMG-taxon_2636416193_annotated_assembly_genomic.fna	88.69	63.97	62.35	NZ_LT629708.1 Pseudomonas extremorientalis strain LMG 19695 chromosome I	NZ_LT629753.1 Pseudomonas cedrina strain LMG 23661 chromosome I	88.31	89.04	3.80	6373103	6539015
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900105825.1_IMG-taxon_2667527228_annotated_assembly_genomic.fna	83.49	19.87	19.71	NZ_LT629708.1 Pseudomonas extremorientalis strain LMG 19695 chromosome I	NZ_LT629803.1 Pseudomonas vancouverensis strain LMG 20222 chromosome I	82.87	83.99	4.95	6373103	6424905
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900105485.1_IMG-taxon_2667527397_annotated_assembly_genomic.fna	82.96	18.86	20.23	NZ_LT629708.1 Pseudomonas extremorientalis strain LMG 19695 chromosome I	NZ_LT629778.1 Pseudomonas granadensis strain LMG 27940 chromosome I	82.38	83.47	4.67	6373103	5943170
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900105155.1_IMG-taxon_2663762789_annotated_assembly_genomic.fna	83.18	17.80	18.63	NZ_LT629708.1 Pseudomonas extremorientalis strain LMG 19695 chromosome I	NZ_LT629762.1 Pseudomonas prosekii strain LMG 26867 chromosome I	82.46	83.68	5.14	6373103	6092055
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900106005.1_IMG-taxon_2675902957_annotated_assembly_genomic.fna	83.55	19.74	19.83	NZ_LT629708.1 Pseudomonas extremorientalis strain LMG 19695 chromosome I	NZ_LT629790.1 Pseudomonas mediterranea strain DSM 16733 chromosome I	82.96	84.10	4.85	6373103	6346235
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000011245.1_ASM1124v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_000340475.1_ASM34047v1_genomic.fna	88.51	70.23	66.56	NC_004193.1 Oceanobacillus iheyensis HTE831, complete sequence	NZ_CM001792.1 Oceanobacillus kimchii X50 chromosome, whole genome shotgun sequence	88.11	88.86	3.27	3630528	3830781
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000530755.1_W_O_volvulus_Cameroon_v3_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_013365495.1_ASM1336549v1_genomic.fna	82.04	24.41	27.16	NZ_HG810405.1 Wolbachia endosymbiont of Onchocerca volvulus str. Cameroon chromosome I	NZ_CP046580.1 Wolbachia endosymbiont of Dipetalonema caudispina strain 362YU chromosome, complete genome	81.04	83.01	3.33	960618	863427
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000530755.1_W_O_volvulus_Cameroon_v3_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_013365455.1_ASM1336545v1_genomic.fna	85.51	58.27	60.84	NZ_HG810405.1 Wolbachia endosymbiont of Onchocerca volvulus str. Cameroon chromosome I	NZ_CP046578.1 Wolbachia endosymbiont of Dirofilaria (Dirofilaria) immitis strain FR3 chromosome, complete genome	84.87	86.02	2.40	960618	920122
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000530755.1_W_O_volvulus_Cameroon_v3_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_012277315.1_ASM1227731v1_genomic.fna	82.40	18.01	14.40	NZ_HG810405.1 Wolbachia endosymbiont of Onchocerca volvulus str. Cameroon chromosome I	NZ_CP051157.1 Wolbachia endosymbiont of Ctenocephalides felis wCfeJ chromosome, complete genome	81.17	83.78	4.11	960618	1201647
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000530755.1_W_O_volvulus_Cameroon_v3_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_013365475.1_ASM1336547v1_genomic.fna	81.68	17.61	19.58	NZ_HG810405.1 Wolbachia endosymbiont of Onchocerca volvulus str. Cameroon chromosome I	NZ_CP046579.1 Wolbachia endosymbiont of Cruorifilaria tuberocauda strain 55YT chromosome, complete genome	80.68	82.71	3.13	960618	863988
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001888185.1_ASM188818v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_002381365.1_ASM238136v1_genomic.fna	86.69	48.24	46.66	NZ_CP016364.1 Phaeobacter porticola strain P97 chromosome, complete genome	NZ_CP021047.1 Phaeobacter gallaeciensis strain P128 chromosome, complete genome	86.17	87.07	4.40	701203.5	724891.7
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001888185.1_ASM188818v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_002892185.1_ASM289218v1_genomic.fna	88.28	53.92	53.40	NZ_CP016364.1 Phaeobacter porticola strain P97 chromosome, complete genome	NZ_CP010650.1 Phaeobacter inhibens strain P54 chromosome, complete genome	87.62	88.84	5.02	701203.5	708013.2
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_014268495.2_ASM1426849v2_genomic.fna	88.38	59.92	59.00	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_CP077087.1 Pseudomonas monsensis strain PGSB 8459 chromosome, complete genome	87.91	88.73	4.30	6324282	3211364
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900103965.1_IMG-taxon_2639762637_annotated_assembly_genomic.fna	83.37	19.50	20.72	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_LT629706.1 Pseudomonas poae strain LMG 21465 chromosome I	82.75	83.91	4.86	6324282	5950238
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900102295.1_IMG-taxon_2639762509_annotated_assembly_genomic.fna	84.36	27.46	26.29	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_LT629691.1 Pseudomonas thivervalensis strain DSM 13194 chromosome I	83.79	84.80	4.79	6324282	6604078
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900106045.1_IMG-taxon_2667527233_annotated_assembly_genomic.fna	83.16	17.88	19.32	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_LT629802.1 Pseudomonas mucidolens strain LMG 2223 chromosome I	82.66	83.68	5.00	6324282	5853167
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900215245.1_IMG-taxon_2617270901_annotated_assembly_genomic.fna	83.26	23.15	22.48	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_LT907842.1 Pseudomonas fluorescens strain ATCC 13525 chromosome I	82.77	83.71	4.83	6324282	6511547
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_014268585.2_ASM1426858v2_genomic.fna	87.66	53.97	56.20	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_CP077092.1 Pseudomonas iranensis strain SWRI54 chromosome, complete genome	87.22	88.01	3.96	6324282	6073514
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104915.1_IMG-taxon_2636416193_annotated_assembly_genomic.fna	83.54	21.65	20.94	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_LT629753.1 Pseudomonas cedrina strain LMG 23661 chromosome I	82.97	84.06	4.77	6324282	6539015
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900103345.1_IMG-taxon_2636416017_annotated_assembly_genomic.fna	83.83	25.81	24.27	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_LT629702.1 Pseudomonas azotoformans strain LMG 21611 chromosome I	83.33	84.26	4.97	6324282	6727386
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104125.1_IMG-taxon_2639762506_annotated_assembly_genomic.fna	86.58	39.82	39.89	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_LT629709.1 Pseudomonas reinekei strain DSM 18361 chromosome I	86.14	86.99	4.13	6324282	6312685
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_014268275.3_ASM1426827v3_genomic.fna	83.41	23.89	24.22	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_CP077084.1 Pseudomonas tritici strain SWRI145 chromosome, complete genome	82.77	83.97	4.46	6324282	6240195
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_004786035.1_ASM478603v1_genomic.fna	84.80	29.76	28.07	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_CP035088.1 Pseudomonas viciae strain 11K1 chromosome, complete genome	84.26	85.27	4.48	6324282	3352438.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_019141525.1_ASM1914152v1_genomic.fna	84.73	27.80	27.88	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_CP077080.1 Pseudomonas alvandae strain SWRI17 chromosome, complete genome	84.20	85.16	4.71	6324282	6307666
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_014268595.2_ASM1426859v2_genomic.fna	87.25	49.71	52.00	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_CP077091.1 Pseudomonas hamedanensis strain SWRI65 chromosome, complete genome	86.83	87.59	4.04	6324282	6045338
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly_genomic.fna	83.56	24.03	23.84	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_LT629708.1 Pseudomonas extremorientalis strain LMG 19695 chromosome I	83.01	84.03	4.61	6324282	6373103
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_014268375.2_ASM1426837v2_genomic.fna	83.47	21.75	21.87	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_CP077083.1 Pseudomonas salmasensis strain SWRI126 chromosome, complete genome	82.94	83.99	4.65	6324282	6289056
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104735.1_IMG-taxon_2636416176_annotated_assembly_genomic.fna	85.84	41.41	40.11	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_LT629746.1 Pseudomonas lini strain DSM 16768 chromosome I	85.44	86.20	4.33	6324282	6529836
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_003850565.1_ASM385056v1_genomic.fna	83.37	21.74	19.94	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_CP027706.1 Pseudomonas sessilinigenes strain CMR12a chromosome, complete genome	82.78	83.90	4.72	6324282	6896611
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_017167965.1_ASM1716796v1_genomic.fna	87.73	54.59	57.63	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_CP070503.1 Pseudomonas atacamensis strain SM1 chromosome, complete genome	87.27	88.06	4.00	6324282	2995388
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900105155.1_IMG-taxon_2663762789_annotated_assembly_genomic.fna	85.36	39.04	40.53	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_LT629762.1 Pseudomonas prosekii strain LMG 26867 chromosome I	84.95	85.79	4.32	6324282	6092055
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_014268695.2_ASM1426869v2_genomic.fna	84.65	28.36	27.38	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_CP077086.1 Pseudomonas zarinae strain SWRI108 chromosome, complete genome	84.10	85.09	4.75	6324282	6551245
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_014268445.2_ASM1426844v2_genomic.fna	88.02	57.65	55.06	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_CP077089.1 Pseudomonas tensinigenes strain ZA 5.3 chromosome, complete genome	87.50	88.36	4.48	6324282	6621778
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_008370715.1_ASM837071v1_genomic.fna	84.70	28.47	26.72	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_CP034725.1 Pseudomonas brassicacearum strain 3Re2-7 chromosome, complete genome	84.19	85.18	4.77	6324282	6738544
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900101415.1_IMG-taxon_2636416187_annotated_assembly_genomic.fna	89.09	62.03	64.06	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_LT629687.1 Pseudomonas koreensis strain LMG 21318 chromosome I	88.77	89.35	3.71	6324282	6123913
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003352185.1_ASM335218v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_014524625.1_ASM1452462v1_genomic.fna	85.19	35.47	32.85	NZ_CP029608.1 Pseudomonas kribbensis strain 46-2 chromosome, complete genome	NZ_CP061079.1 Pseudomonas chlororaphis strain qlu-1 chromosome, complete genome	84.71	85.56	4.46	6324282	6827675
