Ref_file	Query_file	AAI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/home/jshaw/scratch/DATABASES/refseq_all/GCF_004792415.1_ASM479241v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7552	0.4666	0.4816	NZ_CP038853.1 Pantoea vagans strain LMG 24199 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_019048385.1_ASM1904838v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7550	0.4704	0.4755	NZ_CP077366.1 Pantoea agglomerans strain FDAARGOS 1447 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000222975.1_ASM22297v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7538	0.4471	0.4487	NC_017168.1 Yersinia pestis A1122, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_019890955.1_ASM1989095v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7536	0.4524	0.4761	NZ_CP082346.1 Pantoea dispersa strain Lsch chromosome 1, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900638135.1_56433_G01_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7524	0.4404	0.5102	NZ_LR134494.1 Serratia quinivorans strain NCTC13188 chromosome 1, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002504285.1_ASM250428v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7519	0.5453	0.4370	NZ_CP023706.1 Edwardsiella tarda strain KC-Pc-HB1 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000233595.1_ASM23359v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7513	0.4326	0.4536	NC_017554.1 Pantoea ananatis PA13, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_022647325.1_ASM2264732v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7512	0.4549	0.4589	NZ_CP071405.1 Pantoea deleyi strain LMG24200 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_004768745.1_ASM476874v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7512	0.4302	0.4872	NZ_CP038662.1 Serratia nematodiphila strain DH-S01 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000091565.1_ASM9156v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7511	0.5011	0.4139	NC_013961.1 Erwinia amylovora CFBP1430, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009831415.1_ASM983141v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7510	0.4676	0.4745	NZ_CP043727.1 Yersinia canariae strain NCTC 14382 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001642805.2_ASM164280v2_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7508	0.4439	0.4894	NZ_CP016948.1 Serratia surfactantfaciens strain YD25 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000214235.1_ASM21423v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7506	0.4161	0.4880	NC_015567.1 Serratia plymuthica AS9, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009831665.3_ASM983166v3_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7506	0.4720	0.3264	NZ_CP072652.1 Serratia symbiotica strain 24.1 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000582515.1_ASM58251v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7504	0.4104	0.4389	NZ_CP007230.1 Yersinia similis strain Y_sim_228 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000026185.1_ASM2618v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7499	0.4841	0.4243	NC_010694.1 Erwinia tasmaniensis Et1/99, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009817885.1_ASM981788v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7499	0.4420	0.4854	NZ_CP041764.1 Serratia rhizosphaerae strain KUDC3025 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_017309605.1_ASM1730960v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7496	0.4390	0.4827	NZ_CP071320.1 Serratia ureilytica strain T6 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_022592395.1_ASM2259239v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7494	0.4000	0.3392	NZ_CP093242.1 Moellerella wisconsensis strain W65 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003382565.3_ASM338256v3_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7494	0.4665	0.4487	NZ_CP086253.1 Pectobacterium aquaticum strain A212-S19-A16 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009730055.1_ASM973005v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7494	0.4530	0.4811	NZ_CP046293.1 Yersinia intermedia strain FDAARGOS_730 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_011044475.1_ASM1104447v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7493	0.4192	0.4500	NZ_CP049115.1 Pantoea stewartii strain ZJ-FGZX1 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002952315.1_ASM295231v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7493	0.4867	0.4273	NZ_CP023567.1 Erwinia pyrifoliae strain EpK1/15 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_004116975.1_ASM411697v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7492	0.3941	0.3337	NZ_CP026364.1 Proteus hauseri strain 15H5D-4a chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900186025.1_BXF1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7491	0.4506	0.4942	NZ_LT883155.1 Serratia grimesii isolate BXF1 chromosome 1	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000261045.2_ASM26104v2_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7487	0.4160	0.4907	NZ_CP015613.1 Serratia inhibens PRI-2C chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900187015.1_50465_F01_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7478	0.4384	0.4921	NZ_LT906479.1 Serratia ficaria strain NCTC12148 chromosome 1, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_016026735.1_ASM1602673v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7471	0.4494	0.4836	NZ_CP065640.1 Serratia rubidaea strain FDAARGOS_926 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_005484945.1_ASM548494v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7468	0.4591	0.3984	NZ_CP034035.1 Brenneria rubrifaciens strain 6D370 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_019844095.1_ASM1984409v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7465	0.4742	0.4906	NZ_CP082141.1 Erwinia persicina strain Cp2 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_007858975.2_ASM785897v2_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7460	0.4430	0.4121	NZ_CP042220.2 Dickeya poaceiphila strain NCPPB 569 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000520015.2_ASM52001v2_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7458	0.3983	0.4709	NZ_CP007044.2 Chania multitudinisentens RB-25 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000196615.1_ASM19661v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7458	0.4148	0.4801	NC_014306.1 Erwinia billingiae Eb661, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900095885.1_Daq1742_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7443	0.4203	0.4076	NZ_LT615367.1 Dickeya aquatica strain 174/2 chromosome 1, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002291425.1_ASM229142v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7443	0.4010	0.4793	NZ_CP014136.1 Gibbsiella quercinecans strain FRB97 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_021462285.1_ASM2146228v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7431	0.4518	0.5011	NZ_CP082787.1 Serratia entomophila strain A1 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_022369495.1_ASM2236949v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7423	0.3710	0.3215	NZ_CP059690.1 Proteus penneri strain S178-2 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003096015.2_ASM309601v2_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7420	0.4484	0.3712	NZ_CP029185.2 Limnobaculum parvum strain HYN0051 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000364725.1_ASM36472v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7413	0.5967	0.0692	NC_021057.1 Candidatus Moranella endobia PCVAL, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000314895.2_ASM31489v2_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7412	0.3548	0.2978	NZ_CM001773.1 Providencia sneebia DSM 19967 chromosome, whole genome shotgun sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009931295.1_ASM993129v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7409	0.4173	0.4586	NZ_CP034938.1 Pectobacterium odoriferum strain JK2.1 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000069965.1_ASM6996v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7398	0.3767	0.3327	NC_010554.1 Proteus mirabilis HI4320, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900475855.1_46338_B02_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7397	0.3856	0.3561	NZ_LS483422.1 Providencia heimbachae strain NCTC12003 chromosome 1, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003204135.1_ASM320413v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7392	0.3852	0.3697	NZ_CP029736.1 Providencia rettgeri strain AR_0082 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_011045835.1_ASM1104583v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7380	0.3605	0.3199	NZ_CP047349.1 Proteus terrae subsp. cibarius strain ZN2 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002163605.1_ASM216360v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7379	0.3759	0.3637	NZ_CP015581.1 Tatumella citrea strain ATCC 39140 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_015689195.1_ASM1568919v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7376	0.4189	0.4508	NZ_CP065044.1 Pectobacterium aroidearum strain L6 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_021733145.1_ASM2173314v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7371	0.5039	0.4147	NZ_CP090968.1 Edwardsiella piscicida strain 18EpOKYJ chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_012427845.1_ASM1242784v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7364	0.4394	0.4538	NZ_CP038498.1 Pectobacterium punjabense strain SS95 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001742185.1_ASM174218v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7363	0.4166	0.4526	NZ_CP015750.1 Pectobacterium wasabiae CFBP 3304 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_013488025.1_ASM1348802v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7362	0.4240	0.4469	NZ_CP051652.1 Pectobacterium carotovorum strain WPP14 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_020971565.1_ASM2097156v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7360	0.4457	0.4525	NZ_CP087392.1 Pectobacterium parvum strain FN20211 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_015999465.1_ASM1599946v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7356	0.4514	0.3753	NZ_CP065534.1 Lonsdalea populi strain N-5-1 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_016026395.1_ASM1602639v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7355	0.5006	0.4116	NZ_CP065626.1 Edwardsiella hoshinae strain FDAARGOS_940 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009873295.1_ASM987329v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7355	0.4307	0.4502	NZ_CP047495.1 Pectobacterium brasiliense strain 1692 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003516165.1_ASM351616v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7352	0.4523	0.5105	NZ_CP027798.1 Serratia marcescens strain KS10 chromosome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002843235.3_ASM284323v3_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7351	0.3457	0.3575	NZ_CP031123.2 Providencia huaxiensis strain WCHPr000369 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_008364325.2_ASM836432v2_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7348	0.4570	0.5267	NZ_CP048784.1 Serratia liquefaciens strain S1 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900638655.1_58635_F02_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7346	0.4178	0.3635	NZ_LR134531.1 Pragia fontium strain NCTC12284 chromosome 1, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_017569925.1_ASM1756992v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7346	0.3839	0.4408	NZ_CP050854.1 Brenneria izadpanahii strain Iran 50 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003571485.1_ASM357148v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7345	0.4509	0.4838	NZ_CP021894.1 Pectobacterium versatile strain SCC1 chromosome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002291445.1_ASM229144v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7345	0.3945	0.4557	NZ_CP014137.1 Brenneria goodwinii strain FRB141 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_022637475.1_ASM2263747v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7342	0.4001	0.4680	NZ_CP093328.1 Rahnella aceris strain S2-A69 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_018288855.1_ASM1828885v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7342	0.3925	0.4627	NZ_CP065024.1 Rahnella inusitata isolate Se8.10.12 chromosome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003515985.1_ASM351598v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7338	0.4350	0.3763	NZ_CP023009.1 Lonsdalea britannica strain 477 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002393505.1_ASM239350v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7335	0.4084	0.3511	NZ_CP023536.1 Providencia alcalifaciens strain FDAARGOS_408 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002288545.1_ASM228854v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7335	0.4184	0.4515	NZ_CP017482.1 Pectobacterium polaris strain NIBIO1392 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000968175.1_ASM96817v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7332	0.3991	0.3146	NZ_FO704551.1 Xenorhabdus poinarii G6 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003992745.1_ASM399274v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7331	0.4086	0.4602	NZ_CP027260.1 Pectobacterium parmentieri strain IFB5427 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_017743015.1_ASM1774301v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7327	0.3288	0.3093	NZ_CP072455.1 Xenorhabdus budapestensis strain C-7-2 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001721185.1_ASM172118v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7326	0.3123	0.3043	NZ_CP016176.1 Xenorhabdus hominickii strain ANU1 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000264765.2_ASM26476v2_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7325	0.4605	0.4295	NZ_CP006664.1 Edwardsiella anguillarum ET080813 strain 80813 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000740965.1_ASM74096v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7323	0.4066	0.4401	NZ_CP009125.1 Pectobacterium atrosepticum strain 21A chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_004295645.1_ASM429564v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7314	0.3825	0.3817	NZ_CP034752.1 Jinshanibacter zhutongyuii strain CF-458 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900039485.1_DEMHIR_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7314	0.4778	0.0872	NZ_LN999833.1 Candidatus Doolittlea endobia isolate DEMHIR chromosome I, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000027225.1_ASM2722v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7313	0.3336	0.3037	NC_013892.1 Xenorhabdus bovienii SS-2004, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000241955.1_ASM24195v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7310	0.4076	0.4784	NC_016818.1 Rahnella aquatilis CIP 78.65 = ATCC 33071, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000025065.1_ASM2506v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7309	0.4222	0.4383	NC_013592.1 Dickeya parazeae Ech586, complete sequence	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002887555.1_ASM288755v1_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7304	0.4245	0.4334	NZ_CP025799.1 Dickeya zeae strain MS2 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003074995.2_ASM307499v2_genomic.fna	./references/refseq_subset_aai/GCF_000005845.2_ASM584v2_genomic.fna	0.7303	0.4858	0.4023	NZ_CP084521.1 Edwardsiella ictaluri strain S07-698 chromosome, complete genome	NC_000913.3 Escherichia coli str. K-12 substr. MG1655, complete genome
