Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name	ANI_5_percentile	ANI_95_percentile	Standard_deviation	Ref_mean_ctg_len	Query_mean_ctg_len
references/D2/Bacillus_thuringiensis_NZ_CP011349.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.50	62.98	77.62	NZ_CP011349.1 Bacillus thuringiensis strain YC-10, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.06	91.81	3.40	678413.5	1834814.6
references/D2/Bacillus_thuringiensis_GCA_900108905.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.50	70.21	74.39	FNYB01000059.1 Bacillus thuringiensis strain DAR 81934 genome assembly, contig: Ga0060226_159, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.17	91.75	3.25	98859.68	1834814.6
references/D2/Bacillus_thuringiensis_serovar_kurstaki_str__YBT_1520_NZ_CP004858.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.50	64.49	77.10	NZ_CP004858.1 Bacillus thuringiensis serovar kurstaki str. YBT-1520, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.11	91.81	3.40	548378	1834814.6
references/D2/Bacillus_thuringiensis_serovar_kurstaki_str__HD_1_GCA_000710255.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.49	63.63	73.83	JMHW01000001.1 Bacillus thuringiensis serovar kurstaki str. HD-1 btkhd1_131, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.15	91.76	3.39	33089.383	1834814.6
references/D2/Bacillus_thuringiensis_T01_328_GCA_000387405.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.49	60.27	77.63	ARXZ02000143.1 Bacillus thuringiensis T01-328 contig000143, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.16	91.80	3.38	49578.223	1834814.6
references/D2/Bacillus_thuringiensis_HD_771_NC_018500.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.48	67.70	79.18	NC_018500.1 Bacillus thuringiensis HD-771, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.17	91.79	3.28	715374.75	1834814.6
references/D2/Bacillus_thuringiensis_serovar_kurstaki_str__YBT_1520_NZ_CP007607.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.48	64.91	76.89	NZ_CP007607.1 Bacillus thuringiensis serovar kurstaki str. YBT-1520, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.11	91.79	3.43	652041.3	1834814.6
references/D2/Bacillus_thuringiensis_GCA_000600315.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.46	69.55	73.52	KK088249.1 Bacillus thuringiensis strain NBIN-866 genomic scaffold scaffold1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.17	91.78	3.48	35916.445	1834814.6
references/D2/Bacillus_cereus_str__Schrouff_GCA_000398945.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.46	69.52	79.15	KB976107.1 Bacillus cereus str. Schrouff genomic scaffold acsZZ-supercont2.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.06	91.75	3.27	348171.06	1834814.6
references/D2/Bacillus_cereus_GCA_001678165.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.45	67.17	78.15	LYVD01000024.1 Bacillus cereus strain UW85 PC_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.03	91.76	3.38	118594.016	1834814.6
references/D2/Bacillus_cereus_GCA_001913455.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.44	64.30	71.72	MIFJ01000001.1 Bacillus cereus strain MOD1_Bc21 Bc21_contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.09	91.74	3.53	22822.863	1834814.6
references/D2/Bacillus_cereus_K_5975c_GCA_000399185.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.44	68.78	78.97	KB976300.1 Bacillus cereus K-5975c genomic scaffold achrv-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.03	91.73	3.30	574522.75	1834814.6
references/D2/Bacillus_cereus_MSX_A1_GCA_000291195.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.43	70.53	77.73	JH792104.1 Bacillus cereus MSX-A1 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.05	91.68	3.12	674077.75	1834814.6
references/D2/Bacillus_thuringiensis_NZ_CP015150.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.42	69.54	77.21	NZ_CP015150.1 Bacillus thuringiensis strain Bc601, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.09	91.77	3.48	873041.56	1834814.6
references/D2/Bacillus_cereus_HuB4_4_GCA_000399305.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.40	65.28	77.61	KB976537.1 Bacillus cereus HuB4-4 genomic scaffold acqVu-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.06	91.67	3.21	409010.25	1834814.6
references/D2/Bacillus_thuringiensis_IBL_4222_NZ_CM000759.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.40	63.53	76.32	NZ_CM000759.1 Bacillus thuringiensis IBL 4222 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.07	91.66	3.04	6612432	1834814.6
references/D2/Bacillus_cereus_172560W_NZ_CM000717.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.39	75.40	78.07	NZ_CM000717.1 Bacillus cereus 172560W chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.07	91.67	3.34	5699545	1834814.6
references/D2/Bacillus_thuringiensis_serovar_kurstaki_str__HD_1_NZ_CP004870.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.39	62.95	77.39	NZ_CP004870.1 Bacillus thuringiensis serovar kurstaki str. HD-1, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.94	91.72	3.44	483328.16	1834814.6
references/D2/Bacillus_thuringiensis_JM_Mgvxx_63_GCA_000503755.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.39	76.01	68.10	AYSM01000001.1 Bacillus thuringiensis JM-Mgvxx-63 Cont1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.07	91.71	3.21	149448.55	1834814.6
references/D2/Bacillus_thuringiensis_serovar_aizawai_GCA_001880115.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.38	63.29	73.98	MOXQ01000001.1 Bacillus thuringiensis serovar aizawai strain HD-133 scaffold1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.03	91.72	3.63	32169.02	1834814.6
references/D2/Bacillus_cereus_GCA_001044955.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.37	61.01	74.97	LABV01000001.1 Bacillus cereus strain 6/27/S, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	91.05	91.67	3.74	38437.066	1834814.6
references/D2/Bacillus_cereus_GCA_001584085.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.33	68.26	75.08	LOBE01000001.1 Bacillus cereus strain FSL K6-0040 NODE_100_length_5808_cov_0.392013_ID_199, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.96	91.61	3.42	31370.928	1834814.6
references/D2/Bacillus_thuringiensis_serovar_kurstaki_str__T03a001_NZ_CM000751.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.33	75.41	75.73	NZ_CM000751.1 Bacillus thuringiensis serovar kurstaki str. T03a001 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.90	91.62	3.20	5527568	1834814.6
references/D2/Bacillus_thuringiensis_serovar_aizawai_str__Hu4_2_GCA_000468995.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.33	62.11	72.84	AMXT02000393.1 Bacillus thuringiensis serovar aizawai str. Hu4-2 Contig_393, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.97	91.66	3.77	16594.902	1834814.6
references/D2/Bacillus_cereus_BMG1_7_GCA_000399345.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.32	64.94	76.65	KB976560.1 Bacillus cereus BMG1.7 genomic scaffold acqVx-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.94	91.69	3.66	166576.77	1834814.6
references/D2/Bacillus_cereus_BAG1X2_2_GCA_000399085.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.32	62.32	77.65	KB976220.1 Bacillus cereus BAG1X2-2 genomic scaffold achrl-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.92	91.59	3.17	457251.06	1834814.6
references/D2/Bacillus_thuringiensis_GCA_001276195.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.32	61.51	75.09	LDEU01000001.1 Bacillus thuringiensis strain BMB3201 BMB3201_contig000001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.96	91.63	3.74	40478.266	1834814.6
references/D2/Bacillus_cereus_TIAC219_GCA_000398785.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.32	62.87	77.90	KB976008.1 Bacillus cereus TIAC219 genomic scaffold actab-supercont2.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.97	91.56	3.41	184332.05	1834814.6
references/D2/Bacillus_cereus_BAG1X1_1_GCA_000399005.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.31	64.41	76.56	KB976160.1 Bacillus cereus BAG1X1-1 genomic scaffold acfXz-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.92	91.60	3.28	503294.53	1834814.6
references/D2/Bacillus_cereus_VD022_GCA_000290955.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.30	64.31	78.11	JH792279.1 Bacillus cereus VD022 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.97	91.57	3.40	215652.97	1834814.6
references/D2/Bacillus_cereus_BAG2O_1_GCA_000399265.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.30	62.92	76.56	KB976517.1 Bacillus cereus BAG2O-1 genomic scaffold acfXE-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.92	91.60	3.29	515224	1834814.6
references/D2/Bacillus_cereus_BAG1X2_3_GCA_000399105.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.29	64.53	76.58	KB976235.1 Bacillus cereus BAG1X2-3 genomic scaffold acrGT-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.91	91.58	3.28	343775.75	1834814.6
references/D2/Bacillus_mycoides_GCA_000948355.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.26	35.73	42.17	JYCJ01000001.1 Bacillus mycoides strain 11kri323 LG56_001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.82	91.59	2.93	60716.43	1834814.6
references/D2/Bacillus_cereus_BAG1X2_1_GCA_000399065.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.26	64.59	76.68	KB976207.1 Bacillus cereus BAG1X2-1 genomic scaffold acfXL-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.88	91.55	3.25	502681.78	1834814.6
references/D2/Bacillus_cereus_VD133_GCA_000399025.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.24	61.67	76.04	KB976173.1 Bacillus cereus VD133 genomic scaffold acqTw-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.79	91.54	3.51	295082.88	1834814.6
references/D2/Bacillus_thuringiensis_serovar_sotto_str__T04001_CM000749.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.23	70.25	77.95	CM000749.1 Bacillus thuringiensis serovar sotto str. T04001 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.93	91.53	3.21	6107746	1834814.6
references/D2/Bacillus_thuringiensis_serovar_kurstaki_GCA_001880125.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.21	64.00	74.43	MOXR01000001.1 Bacillus thuringiensis serovar kurstaki strain BP865 scaffold1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.85	91.50	3.66	31228.18	1834814.6
references/D2/Bacillus_thuringiensis_GCA_000816555.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.21	65.81	76.10	JWST01000001.1 Bacillus thuringiensis strain AK47 scaffold1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.79	91.51	3.55	122413.17	1834814.6
references/D2/Bacillus_cereus_HuB13_1_GCA_000399365.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.19	62.08	75.90	KB976599.1 Bacillus cereus HuB13-1 genomic scaffold acrGO-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.77	91.56	3.72	140206.02	1834814.6
references/D2/Bacillus_cereus_GCA_001044775.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.18	69.66	70.65	LABJ01000002.1 Bacillus cereus strain IP5832, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.84	91.44	3.42	199386.86	1834814.6
references/D2/Bacillus_cereus_HD73_GCA_000293685.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.17	71.45	76.32	JH804650.1 Bacillus cereus HD73 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.77	91.48	3.76	267236	1834814.6
references/D2/Bacillus_cereus_GCA_001044855.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.12	60.40	74.17	LABP01000154.1 Bacillus cereus strain RIVM BC 934, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.73	91.47	3.97	32652.895	1834814.6
references/D2/Bacillus_cereus_R309803_NZ_CM000720.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.10	74.96	76.08	NZ_CM000720.1 Bacillus cereus R309803 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.72	91.41	3.44	5586253	1834814.6
references/D2/Bacillus_cereus_ISP2954_GCA_000399505.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.10	62.91	77.10	KB976740.1 Bacillus cereus ISP2954 genomic scaffold acrHh-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.71	91.47	3.76	132283.17	1834814.6
references/D2/Bacillus_cereus_GCA_000948245.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	91.01	73.49	74.16	JYCK01000001.1 Bacillus cereus strain 105Ne LG57_001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.68	91.27	3.04	71216.38	1834814.6
references/D2/Bacillus_cereus_GCA_001584025.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.98	67.30	72.75	LOAZ01000001.1 Bacillus cereus strain FSL H8-0482 NODE_100_length_1121_cov_1.03229_ID_203, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.67	91.26	3.28	50427.168	1834814.6
references/D2/Bacillus_thuringiensis_MC28_NC_018693.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.93	61.97	75.37	NC_018693.1 Bacillus thuringiensis MC28, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.48	91.23	3.49	836816.6	1834814.6
references/D2/Bacillus_thuringiensis_GCA_001757755.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.91	70.56	74.00	LXLJ01000001.1 Bacillus thuringiensis strain GOE5 BTGOE5_contig000001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.60	91.23	3.43	46932.008	1834814.6
references/D2/Bacillus_cereus_Rock4_18_NZ_CM000735.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.89	70.42	75.79	NZ_CM000735.1 Bacillus cereus Rock4-18 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.46	91.15	3.01	5923634	1834814.6
references/D2/Bacillus_cereus_BAG1O_2_GCA_000291015.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.85	73.42	74.50	JH792321.1 Bacillus cereus BAG1O-2 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.44	91.12	3.08	698167.6	1834814.6
references/D2/Bacillus_thuringiensis_GCA_001238465.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.85	69.03	73.02	LFQM01000001.1 Bacillus thuringiensis strain ZBG4 contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.48	91.17	3.49	39078.457	1834814.6
references/D2/Bacillus_cereus_BAG6O_1_GCA_000293525.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.84	70.18	75.21	JH804624.1 Bacillus cereus BAG6O-1 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.53	91.13	3.23	1474701.3	1834814.6
references/D2/Bacillus_cereus_BAG5O_1_GCA_000291395.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.83	70.54	75.41	JH791945.1 Bacillus cereus BAG5O-1 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.49	91.12	3.22	980798.8	1834814.6
references/D2/Bacillus_cereus_HuB5_5_GCA_000291115.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.83	70.79	74.63	JH792120.1 Bacillus cereus HuB5-5 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.47	91.11	3.17	527542.94	1834814.6
references/D2/Bacillus_thuringiensis_GCA_001757775.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.83	67.39	73.17	LXLL01000001.1 Bacillus thuringiensis strain GOE7 BTGOE7_contig000001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.49	91.14	3.44	65674.805	1834814.6
references/D2/Bacillus_cereus_HuB2_9_GCA_000293745.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.82	71.42	74.86	JH804690.1 Bacillus cereus HuB2-9 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.51	91.12	3.11	824239	1834814.6
references/D2/Bacillus_cereus_VD148_GCA_000290815.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.81	72.29	75.42	JH792156.1 Bacillus cereus VD148 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.49	91.11	3.24	638101.75	1834814.6
references/D2/Bacillus_cereus_GCA_001583755.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.80	68.43	72.96	LOBA01000001.1 Bacillus cereus strain FSL H8-0488 NODE_100_length_889_cov_2.12785_ID_201, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.49	91.12	3.45	52397.555	1834814.6
references/D2/Bacillus_cereus_HuA2_3_GCA_000399405.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.78	72.56	75.36	KB976661.1 Bacillus cereus HuA2-3 genomic scaffold acrHg-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.47	91.05	3.30	519729.9	1834814.6
references/D2/Bacillus_cereus_Rock3_29_NZ_CM000731.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.77	69.90	74.64	NZ_CM000731.1 Bacillus cereus Rock3-29 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.36	91.06	3.14	5878111	1834814.6
references/D2/Bacillus_cereus_VD131_GCA_000399385.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.75	68.03	75.61	KB976647.1 Bacillus cereus VD131 genomic scaffold acrHi-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.44	91.06	3.42	437033.5	1834814.6
references/D2/Bacillus_cereus_BAG4X2_1_GCA_000293505.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.74	72.36	75.26	JH804617.1 Bacillus cereus BAG4X2-1 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.41	91.01	3.11	817875.1	1834814.6
references/D2/Bacillus_cereus_VD214_GCA_000399445.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.72	72.56	75.00	KB976693.1 Bacillus cereus VD214 genomic scaffold acrHq-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.41	91.01	3.13	379343.47	1834814.6
references/D2/Bacillus_cereus_HuB4_10_GCA_000291095.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.72	73.04	74.87	JH792135.1 Bacillus cereus HuB4-10 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.28	91.00	3.16	434009.78	1834814.6
references/D2/Bacillus_cereus_Rock1_3_NZ_CM000728.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.71	70.83	75.40	NZ_CM000728.1 Bacillus cereus Rock1-3 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.41	90.99	3.23	5859854	1834814.6
references/D2/Bacillus_cereus_BAG2O_2_GCA_000412315.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.67	70.45	75.39	KE332507.1 Bacillus cereus BAG2O-2 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.33	90.98	3.44	1178205.4	1834814.6
references/D2/Bacillus_cereus_Rock3_28_NZ_CM000730.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.62	67.66	74.26	NZ_CM000730.1 Bacillus cereus Rock3-28 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.28	90.90	3.15	6041497	1834814.6
references/D2/Bacillus_cereus_VD115_GCA_000290835.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	90.56	64.02	74.84	JH792165.1 Bacillus cereus VD115 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	90.10	90.89	3.48	378530.34	1834814.6
