Ref_file	Query_file	ANI	Align_fraction_query	Align_fraction_reference	ANI_95_percentile	ANI_5_percentile	Ref_name	Query_name
references/D2/Bacillus_cereus_GCA_001913555.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9141	0.7204	0.6166	0.9090	0.9191	MIEW01000001.1 Bacillus cereus strain MOD1_Bc137 Bc137_contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_mexicanensis_GCA_000969665.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9141	0.7040	0.6601	0.9091	0.9190	JWJY01000001.1 Bacillus thuringiensis serovar mexicanensis strain 27 Btm27_contig000001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_F65185_NZ_CM000736.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9141	0.7750	0.6956	0.9096	0.9185	NZ_CM000736.1 Bacillus cereus F65185 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_BAG1O_3_GCA_000412975.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9141	0.7600	0.7150	0.9099	0.9182	KE332536.1 Bacillus cereus BAG1O-3 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_GCA_900108905.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9138	0.7541	0.7116	0.9095	0.9181	FNYB01000059.1 Bacillus thuringiensis strain DAR 81934 genome assembly, contig: Ga0060226_159, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001044875.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9138	0.7759	0.7375	0.9092	0.9184	LABQ01000003.1 Bacillus cereus strain RIVM BC 964, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_GCA_001402735.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9137	0.7488	0.6476	0.9090	0.9184	LIIT01000001.1 Bacillus thuringiensis strain BR58 plasmid unnamed_1 _BR58_extra31_unnamed_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001584085.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9136	0.7293	0.6631	0.9089	0.9182	LOBE01000001.1 Bacillus cereus strain FSL K6-0040 NODE_100_length_5808_cov_0.392013_ID_199, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_NZ_CP012099.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9134	0.7758	0.6669	0.9089	0.9179	NZ_CP012099.1 Bacillus thuringiensis strain HS18-1, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_GCA_001296435.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9134	0.7463	0.6660	0.9086	0.9181	LFXM01000019.1 Bacillus thuringiensis strain 147 plasmid unnamed1 contig19, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_aizawai_GCA_001880115.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9134	0.7342	0.6281	0.9085	0.9182	MOXQ01000001.1 Bacillus thuringiensis serovar aizawai strain HD-133 scaffold1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_IBL_4222_NZ_CM000759.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9132	0.7561	0.6294	0.9088	0.9176	NZ_CM000759.1 Bacillus thuringiensis IBL 4222 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_str__Schrouff_GCA_000398945.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9132	0.7836	0.6883	0.9085	0.9179	KB976107.1 Bacillus cereus str. Schrouff genomic scaffold acsZZ-supercont2.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_BAG1X1_2_GCA_000291035.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9131	0.7870	0.7397	0.9087	0.9175	JH792222.1 Bacillus cereus BAG1X1-2 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_sotto_str__T04001_CM000749.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9129	0.7630	0.6877	0.9088	0.9170	CM000749.1 Bacillus thuringiensis serovar sotto str. T04001 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_R309803_NZ_CM000720.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9129	0.7467	0.7358	0.9084	0.9174	NZ_CM000720.1 Bacillus cereus R309803 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001008665.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9129	0.7067	0.6321	0.9078	0.9180	LCYP01000001.1 Bacillus cereus strain B4158 NODE_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_MSX_A1_GCA_000291195.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9129	0.7561	0.6860	0.9082	0.9175	JH792104.1 Bacillus cereus MSX-A1 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_aizawai_str__Leapi01_GCA_000468975.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9128	0.7236	0.6469	0.9077	0.9179	AMXS02000225.1 Bacillus thuringiensis serovar aizawai str. Leapi01 contig_225, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_IBL_200_NZ_CM000758.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9127	0.7679	0.6279	0.9084	0.9171	NZ_CM000758.1 Bacillus thuringiensis IBL 200 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_NZ_CP015350.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9126	0.7788	0.6349	0.9080	0.9172	NZ_CP015350.1 Bacillus thuringiensis strain MYBT18246, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_kurstaki_str__HD_1_GCA_000710255.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9123	0.7348	0.6334	0.9073	0.9173	JMHW01000001.1 Bacillus thuringiensis serovar kurstaki str. HD-1 btkhd1_131, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_kurstaki_str__T03a001_NZ_CM000751.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9123	0.7456	0.7425	0.9076	0.9169	NZ_CM000751.1 Bacillus thuringiensis serovar kurstaki str. T03a001 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_HD_771_NC_018500.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9123	0.7707	0.6589	0.9077	0.9168	NC_018500.1 Bacillus thuringiensis HD-771, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_JM_Mgvxx_63_GCA_000503755.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9122	0.6708	0.7486	0.9077	0.9167	AYSM01000001.1 Bacillus thuringiensis JM-Mgvxx-63 Cont1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_aizawai_str__Hu4_2_GCA_000468995.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9122	0.7272	0.6201	0.9069	0.9174	AMXT02000393.1 Bacillus thuringiensis serovar aizawai str. Hu4-2 Contig_393, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_NZ_CP014847.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9119	0.7839	0.6648	0.9069	0.9169	NZ_CP014847.1 Bacillus thuringiensis strain HD12, complete sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_YBT_1518_NC_022873.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9118	0.7918	0.6532	0.9069	0.9167	NC_022873.1 Bacillus thuringiensis YBT-1518, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_coreanensis_CP016194.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9117	0.7711	0.6752	0.9065	0.9169	CP016194.1 Bacillus thuringiensis serovar coreanensis strain ST7, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_BAG1X2_1_GCA_000399065.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9116	0.7689	0.6477	0.9068	0.9164	KB976207.1 Bacillus cereus BAG1X2-1 genomic scaffold acfXL-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_BAG1X2_3_GCA_000399105.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9115	0.7670	0.6464	0.9070	0.9159	KB976235.1 Bacillus cereus BAG1X2-3 genomic scaffold acrGT-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_galleriae_NZ_CP010089.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9114	0.7687	0.6275	0.9062	0.9165	NZ_CP010089.1 Bacillus thuringiensis serovar galleriae strain HD-29, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001044955.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9110	0.7474	0.6082	0.9059	0.9162	LABV01000001.1 Bacillus cereus strain 6/27/S, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_GCA_000816555.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9110	0.7478	0.6467	0.9060	0.9160	JWST01000001.1 Bacillus thuringiensis strain AK47 scaffold1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_kurstaki_str__YBT_1520_NZ_CP004858.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9110	0.7677	0.6422	0.9058	0.9162	NZ_CP004858.1 Bacillus thuringiensis serovar kurstaki str. YBT-1520, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_kurstaki_str__HD73_NC_020238.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9110	0.7712	0.7184	0.9059	0.9160	NC_020238.1 Bacillus thuringiensis serovar kurstaki str. HD73, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_morrisoni_NZ_CP010577.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9110	0.7798	0.6946	0.9059	0.9160	NZ_CP010577.1 Bacillus thuringiensis serovar morrisoni strain BGSC 4AA1, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_BAG1X1_1_GCA_000399005.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9110	0.7711	0.6488	0.9063	0.9156	KB976160.1 Bacillus cereus BAG1X1-1 genomic scaffold acfXz-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_VD133_GCA_000399025.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9109	0.7592	0.6157	0.9057	0.9160	KB976173.1 Bacillus cereus VD133 genomic scaffold acqTw-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_BAG2O_1_GCA_000399265.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9108	0.7701	0.6329	0.9059	0.9158	KB976517.1 Bacillus cereus BAG2O-1 genomic scaffold acfXE-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_HD73_GCA_000293685.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9107	0.7650	0.7162	0.9055	0.9159	JH804650.1 Bacillus cereus HD73 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_HuB4_4_GCA_000399305.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9107	0.7652	0.6436	0.9059	0.9156	KB976537.1 Bacillus cereus HuB4-4 genomic scaffold acqVu-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_GCA_001276195.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9106	0.7471	0.6120	0.9052	0.9160	LDEU01000001.1 Bacillus thuringiensis strain BMB3201 BMB3201_contig000001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_BMG1_7_GCA_000399345.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9105	0.7625	0.6460	0.9054	0.9157	KB976560.1 Bacillus cereus BMG1.7 genomic scaffold acqVx-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_kurstaki_str__YBT_1520_NZ_CP007607.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9105	0.7760	0.6551	0.9054	0.9157	NZ_CP007607.1 Bacillus thuringiensis serovar kurstaki str. YBT-1520, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001044855.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9104	0.7353	0.5988	0.9050	0.9158	LABP01000154.1 Bacillus cereus strain RIVM BC 934, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_kurstaki_GCA_001880125.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9103	0.7320	0.6294	0.9050	0.9156	MOXR01000001.1 Bacillus thuringiensis serovar kurstaki strain BP865 scaffold1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_tolworthi_NZ_AP014864.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9102	0.8121	0.6506	0.9049	0.9155	NZ_AP014864.1 Bacillus thuringiensis serovar tolworthi DNA, complete genome, strain: Pasteur Institute Standard strain	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_BAG1X2_2_GCA_000399085.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9099	0.7784	0.6247	0.9051	0.9148	KB976220.1 Bacillus cereus BAG1X2-2 genomic scaffold achrl-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_HuB13_1_GCA_000399365.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9098	0.7705	0.6302	0.9046	0.9151	KB976599.1 Bacillus cereus HuB13-1 genomic scaffold acrGO-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_NZ_CP011349.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9098	0.7611	0.6176	0.9042	0.9154	NZ_CP011349.1 Bacillus thuringiensis strain YC-10, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_BAG2O_2_GCA_000412315.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9098	0.7434	0.6946	0.9055	0.9141	KE332507.1 Bacillus cereus BAG2O-2 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_morrisoni_GCA_000833655.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9097	0.7872	0.6265	0.9046	0.9147	JTHH01000001.1 Bacillus thuringiensis serovar morrisoni strain HD 600 BG10.Contig139, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_HuA2_3_GCA_000399405.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9094	0.7302	0.7030	0.9049	0.9140	KB976661.1 Bacillus cereus HuA2-3 genomic scaffold acrHg-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_000948245.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9093	0.7257	0.7191	0.9050	0.9137	JYCK01000001.1 Bacillus cereus strain 105Ne LG57_001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001584025.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9091	0.7225	0.6684	0.9047	0.9135	LOAZ01000001.1 Bacillus cereus strain FSL H8-0482 NODE_100_length_1121_cov_1.03229_ID_203, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_GCA_001044775.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9087	0.6938	0.6841	0.9038	0.9135	LABJ01000002.1 Bacillus cereus strain IP5832, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_ISP2954_GCA_000399505.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9085	0.7807	0.6370	0.9031	0.9140	KB976740.1 Bacillus cereus ISP2954 genomic scaffold acrHh-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_VD214_GCA_000399445.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9083	0.7318	0.7080	0.9039	0.9128	KB976693.1 Bacillus cereus VD214 genomic scaffold acrHq-supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_serovar_kurstaki_NZ_CP010005.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9083	0.7738	0.6209	0.9028	0.9137	NZ_CP010005.1 Bacillus thuringiensis serovar kurstaki strain HD 1, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_GCA_001238465.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9083	0.7017	0.6633	0.9034	0.9131	LFQM01000001.1 Bacillus thuringiensis strain ZBG4 contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_HuB4_10_GCA_000291095.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9082	0.7324	0.7145	0.9036	0.9128	JH792135.1 Bacillus cereus HuB4-10 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_HuB2_9_GCA_000293745.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9082	0.7402	0.7062	0.9036	0.9127	JH804690.1 Bacillus cereus HuB2-9 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_NZ_CP013055.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9081	0.7840	0.6929	0.9027	0.9135	NZ_CP013055.1 Bacillus thuringiensis strain YWC2-8, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_NZ_CP015150.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9081	0.7837	0.7059	0.9027	0.9134	NZ_CP015150.1 Bacillus thuringiensis strain Bc601, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_GCA_001757775.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9079	0.7056	0.6499	0.9031	0.9127	LXLL01000001.1 Bacillus thuringiensis strain GOE7 BTGOE7_contig000001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_Rock4_18_NZ_CM000735.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9078	0.7352	0.6832	0.9033	0.9122	NZ_CM000735.1 Bacillus cereus Rock4-18 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_thuringiensis_GCA_001757755.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9077	0.7142	0.6810	0.9027	0.9127	LXLJ01000001.1 Bacillus thuringiensis strain GOE5 BTGOE5_contig000001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_VD148_GCA_000290815.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9077	0.7376	0.7069	0.9031	0.9124	JH792156.1 Bacillus cereus VD148 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_BAG5O_1_GCA_000291395.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9076	0.7270	0.6800	0.9030	0.9122	JH791945.1 Bacillus cereus BAG5O-1 genomic scaffold supercont1.1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_cereus_Rock1_3_NZ_CM000728.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9074	0.7362	0.6916	0.9031	0.9117	NZ_CM000728.1 Bacillus cereus Rock1-3 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
