assembly	ncontigs	nbps	ulen	maxlen	n50num	n50len	nonATGC
references/D3/Escherichia_coli_MS_110_3_GCA_000164415.LargeContigs.fna	80	5071839	63397	750932	6	311867	8716
references/D3/Escherichia_coli_MS_115_1_GCA_000164235.LargeContigs.fna	161	4822312	29952	215751	21	79131	24492
references/D3/Escherichia_coli_MS_116_1_GCA_000164475.LargeContigs.fna	141	4863660	34494	359476	15	119335	23404
references/D3/Escherichia_coli_MS_117_3_GCA_000164375.LargeContigs.fna	190	5035484	26502	294755	15	119290	21644
references/D3/Escherichia_coli_MS_119_7_GCA_000179155.LargeContigs.fna	130	4968686	38220	256538	16	103937	0
references/D3/Escherichia_coli_MS_124_1_GCA_000179135.LargeContigs.fna	176	5394127	30648	272531	23	63919	0
references/D3/Escherichia_coli_MS_145_7_GCA_000179115.LargeContigs.fna	143	5115051	35769	380848	12	120412	0
references/D3/Escherichia_coli_MS_146_1_GCA_000164275.LargeContigs.fna	135	4744342	35143	240513	14	120562	4237
references/D3/Escherichia_coli_MS_153_1_GCA_000164435.LargeContigs.fna	155	5116862	33012	453332	11	151227	29118
references/D3/Escherichia_coli_MS_16_3_GCA_000164495.LargeContigs.fna	105	4982157	47449	333493	11	172917	29352
references/D3/Escherichia_coli_MS_175_1_GCA_000164515.LargeContigs.fna	139	4696414	33787	205701	20	83097	23126
references/D3/Escherichia_coli_MS_182_1_GCA_000164255.LargeContigs.fna	171	5003342	29259	194083	18	104454	21117
references/D3/Escherichia_coli_MS_185_1_GCA_000164575.LargeContigs.fna	86	4962359	57701	396618	8	237183	22969
references/D3/Escherichia_coli_MS_187_1_GCA_000164335.LargeContigs.fna	107	4403159	41151	298082	15	105589	18986
references/D3/Escherichia_coli_MS_196_1_GCA_000164555.LargeContigs.fna	311	5253182	16891	184160	23	85686	38544
references/D3/Escherichia_coli_MS_198_1_GCA_000164195.LargeContigs.fna	215	5269973	24511	228066	22	76616	33483
references/D3/Escherichia_coli_MS_200_1_GCA_000164535.LargeContigs.fna	153	5069810	33136	318995	14	129022	27102
references/D3/Escherichia_coli_MS_21_1_GCA_000164355.LargeContigs.fna	206	5308986	25771	226212	19	99114	26063
references/D3/Escherichia_coli_MS_45_1_GCA_000164295.LargeContigs.fna	152	5017759	33011	293326	13	151271	22890
references/D3/Escherichia_coli_MS499_GCA_000701145.LargeContigs.fna	447	4872261	10899	148761	52	29424	0
references/D3/Escherichia_coli_MS_57_2_GCA_000164615.LargeContigs.fna	67	4972736	74219	480652	8	213965	34426
references/D3/Escherichia_coli_MS_60_1_GCA_000164595.LargeContigs.fna	136	5228005	38441	346613	12	162098	31730
references/D3/Escherichia_coli_MS_69_1_GCA_000164315.LargeContigs.fna	150	5220755	34805	281627	16	113707	13206
references/D3/Escherichia_coli_MS_78_1_GCA_000164455.LargeContigs.fna	127	4777465	37617	501628	12	113425	24784
references/D3/Escherichia_coli_MS_79_10_GCA_000179095.LargeContigs.fna	157	4900086	31210	215747	22	69560	1
references/D3/Escherichia_coli_MS_84_1_GCA_000164215.LargeContigs.fna	182	5292439	29079	520885	11	163055	4513
references/D3/Escherichia_coli_MS_85_1_GCA_000179075.LargeContigs.fna	234	5457657	23323	433260	11	162729	0
references/D3/Escherichia_coli_N1_GCA_000303635.LargeContigs.fna	304	4959494	16314	294688	16	91303	1676
references/D3/Escherichia_coli_NA114_NC_017644.LargeContigs.fna	1	4971461	4971461	4971461	1	4971461	0
references/D3/Escherichia_coli_NB8_GCA_000982875.LargeContigs.fna	126	5117455	40614	842296	4	575659	0
references/D3/Escherichia_coli_NC101_GCA_000179795.LargeContigs.fna	27	5021144	185968	936873	4	511891	0
references/D3/Escherichia_coli_NCCP15647_GCA_000259385.LargeContigs.fna	126	5146299	40843	279619	14	133662	13
references/D3/Escherichia_coli_NCCP_15653_GCA_001466755.LargeContigs.fna	43	5361872	124694	620172	7	242877	0
references/D3/Escherichia_coli_NCCP_15655_GCA_001467005.LargeContigs.fna	5	4965708	993141	2252129	2	1892096	0
references/D3/Escherichia_coli_NCCP_15656_GCA_001466815.LargeContigs.fna	15	4925312	328354	1175067	3	782887	0
references/D3/Escherichia_coli_NCCP15657_GCA_000258785.LargeContigs.fna	93	5015691	53932	1200747	4	360173	0
references/D3/Escherichia_coli_NCCP15658_GCA_000260475.LargeContigs.fna	51	5462312	107104	868728	6	391769	0
references/D3/Escherichia_coli_NCTC_50110_GCA_000766965.LargeContigs.fna	113	4725415	41817	265135	16	103568	0
references/D3/Escherichia_coli_NE037_GCA_000303835.LargeContigs.fna	539	5471649	10151	374797	12	140570	4042
references/D3/Escherichia_coli_NE098_GCA_000303295.LargeContigs.fna	448	5322853	11881	374884	13	143800	779
references/D3/Escherichia_coli_NE1487_GCA_000303815.LargeContigs.fna	429	5394731	12575	480658	11	142812	3822
references/D3/Escherichia_coli_Nissle_1917_GCA_000333215.LargeContigs.fna	143	5019920	35104	608655	7	253718	0
references/D3/Escherichia_coli_Nissle_1917_NZ_CP007799.LargeContigs.fna	1	5441200	5441200	5441200	1	5441200	79
references/D3/Escherichia_coli_NZ_CM003707.LargeContigs.fna	1	5019692	5019692	5019692	1	5019692	2432
references/D3/Escherichia_coli_NZ_CP007265.LargeContigs.fna	1	4758629	4758629	4758629	1	4758629	0
references/D3/Escherichia_coli_NZ_CP007390.LargeContigs.fna	1	4807977	4807977	4807977	1	4807977	0
references/D3/Escherichia_coli_NZ_CP007391.LargeContigs.fna	1	4875682	4875682	4875682	1	4875682	0
references/D3/Escherichia_coli_NZ_CP007392.LargeContigs.fna	1	5054509	5054509	5054509	1	5054509	0
references/D3/Escherichia_coli_NZ_CP007393.LargeContigs.fna	1	4998910	4998910	4998910	1	4998910	0
references/D3/Escherichia_coli_NZ_CP007394.LargeContigs.fna	1	5090442	5090442	5090442	1	5090442	0
references/D3/Escherichia_coli_NZ_CP007491.LargeContigs.fna	1	4879931	4879931	4879931	1	4879931	0
references/D3/Escherichia_coli_NZ_CP007594.LargeContigs.fna	1	5153435	5153435	5153435	1	5153435	0
references/D3/Escherichia_coli_NZ_CP008697.LargeContigs.fna	8	5195832	649479	5056598	1	5056598	15
references/D3/Escherichia_coli_NZ_CP009104.LargeContigs.fna	2	4995948	2497974	4827630	1	4827630	2
references/D3/Escherichia_coli_NZ_CP009106.LargeContigs.fna	2	5045911	2522955	4884464	1	4884464	0
references/D3/Escherichia_coli_NZ_CP009859.LargeContigs.fna	4	5559642	1389910	5310511	1	5310511	0
references/D3/Escherichia_coli_NZ_CP010315.LargeContigs.fna	4	5273074	1318268	5017219	1	5017219	0
references/D3/Escherichia_coli_NZ_CP010371.LargeContigs.fna	3	5106503	1702167	4761012	1	4761012	0
references/D3/Escherichia_coli_NZ_CP010585.LargeContigs.fna	1	4557511	4557511	4557511	1	4557511	0
references/D3/Escherichia_coli_NZ_CP010816.LargeContigs.fna	1	4528118	4528118	4528118	1	4528118	0
references/D3/Escherichia_coli_NZ_CP010876.LargeContigs.fna	7	5292269	756038	5010884	1	5010884	0
references/D3/Escherichia_coli_NZ_CP011018.LargeContigs.fna	2	5092643	2546321	4885378	1	4885378	0
references/D3/Escherichia_coli_NZ_CP011113.LargeContigs.fna	1	4587291	4587291	4587291	1	4587291	0
references/D3/Escherichia_coli_NZ_CP011320.LargeContigs.fna	1	4633461	4633461	4633461	1	4633461	0
references/D3/Escherichia_coli_NZ_CP011321.LargeContigs.fna	1	4610881	4610881	4610881	1	4610881	0
references/D3/Escherichia_coli_NZ_CP011324.LargeContigs.fna	1	4605301	4605301	4605301	1	4605301	0
references/D3/Escherichia_coli_NZ_CP011416.LargeContigs.fna	3	5288947	1762982	4947515	1	4947515	0
references/D3/Escherichia_coli_NZ_CP011495.LargeContigs.fna	2	4745591	2372795	4678046	1	4678046	0
references/D3/Escherichia_coli_NZ_CP011938.LargeContigs.fna	1	4501450	4501450	4501450	1	4501450	0
references/D3/Escherichia_coli_NZ_CP012125.LargeContigs.fna	1	4614223	4614223	4614223	1	4614223	93
references/D3/Escherichia_coli_NZ_CP012126.LargeContigs.fna	1	4612363	4612363	4612363	1	4612363	97
references/D3/Escherichia_coli_NZ_CP012127.LargeContigs.fna	1	4609522	4609522	4609522	1	4609522	115
references/D3/Escherichia_coli_NZ_CP012625.LargeContigs.fna	6	5358643	893107	5142799	1	5142799	0
references/D3/Escherichia_coli_NZ_CP012631.LargeContigs.fna	2	5152806	2576403	5059732	1	5059732	0
references/D3/Escherichia_coli_NZ_CP012633.LargeContigs.fna	2	5025183	2512591	4910962	1	4910962	0
references/D3/Escherichia_coli_NZ_CP012635.LargeContigs.fna	4	5206997	1301749	5048243	1	5048243	0
references/D3/Escherichia_coli_NZ_CP012869.LargeContigs.fna	1	4641684	4641684	4641684	1	4641684	0
references/D3/Escherichia_coli_NZ_CP012870.LargeContigs.fna	1	4641689	4641689	4641689	1	4641689	0
references/D3/Escherichia_coli_NZ_CP013025.LargeContigs.fna	4	5514343	1378585	5155368	1	5155368	0
references/D3/Escherichia_coli_NZ_CP013029.LargeContigs.fna	3	5375210	1791736	5202850	1	5202850	0
references/D3/Escherichia_coli_NZ_CP013048.LargeContigs.fna	1	4689408	4689408	4689408	1	4689408	200
references/D3/Escherichia_coli_NZ_CP013112.LargeContigs.fna	1	4863501	4863501	4863501	1	4863501	0
references/D3/Escherichia_coli_NZ_CP013253.LargeContigs.fna	1	4579074	4579074	4579074	1	4579074	0
references/D3/Escherichia_coli_NZ_CP013658.LargeContigs.fna	2	5250410	2625205	5106662	1	5106662	0
references/D3/Escherichia_coli_NZ_CP013831.LargeContigs.fna	2	5219043	2609521	5073822	1	5073822	0
references/D3/Escherichia_coli_NZ_CP013835.LargeContigs.fna	3	5317099	1772366	5128614	1	5128614	0
references/D3/Escherichia_coli_NZ_CP014092.LargeContigs.fna	1	5363962	5363962	5363962	1	5363962	0
references/D3/Escherichia_coli_NZ_CP014197.LargeContigs.fna	4	4980796	1245199	4827745	1	4827745	0
references/D3/Escherichia_coli_NZ_CP014314.LargeContigs.fna	1	5478683	5478683	5478683	1	5478683	0
references/D3/Escherichia_coli_NZ_CP014488.LargeContigs.fna	4	5219972	1304993	4897758	1	4897758	0
references/D3/Escherichia_coli_NZ_CP014495.LargeContigs.fna	2	5176044	2588022	5061821	1	5061821	0
references/D3/Escherichia_coli_NZ_CP014497.LargeContigs.fna	2	5256378	2628189	5046610	1	5046610	0
references/D3/Escherichia_coli_NZ_CP014522.LargeContigs.fna	3	5197049	1732349	5033359	1	5033359	0
references/D3/Escherichia_coli_NZ_CP015020.LargeContigs.fna	2	5643099	2821549	5561698	1	5561698	0
references/D3/Escherichia_coli_NZ_CP015023.LargeContigs.fna	2	5601971	2800985	5506801	1	5506801	0
references/D3/Escherichia_coli_NZ_CP015069.LargeContigs.fna	5	5140092	1028018	4856574	1	4856574	0
references/D3/Escherichia_coli_NZ_CP015074.LargeContigs.fna	2	5040903	2520451	4977360	1	4977360	0
references/D3/Escherichia_coli_NZ_CP015076.LargeContigs.fna	3	5212298	1737432	5007393	1	5007393	0
references/D3/Escherichia_coli_NZ_CP015138.LargeContigs.fna	7	5418293	774041	5009900	1	5009900	0
references/D3/Escherichia_coli_NZ_HF572917.LargeContigs.fna	4	5443340	1360835	5277676	1	5277676	0
references/D3/Escherichia_coli_NZ_LM993812.LargeContigs.fna	1	4584860	4584860	4584860	1	4584860	0
references/D3/Escherichia_coli_NZ_LM995446.LargeContigs.fna	1	4585620	4585620	4585620	1	4585620	0
references/D3/Escherichia_coli_O08_GCA_000340235.LargeContigs.fna	160	5084721	31779	202689	26	63708	7
references/D3/Escherichia_coli_O103_H11_str__04_3023_GCA_000617045.LargeContigs.fna	144	4522499	31406	210173	20	71027	6417
references/D3/Escherichia_coli_O103_H11_str__2010C_3214_GCA_000615055.LargeContigs.fna	113	5398184	47771	268556	16	115614	8
references/D3/Escherichia_coli_O103_H25_str__2010C_4529_GCA_000617745.LargeContigs.fna	103	5268873	51154	491899	10	161653	17
references/D3/Escherichia_coli_O103_H25_str__CVM9340_GCA_000263895.LargeContigs.fna	301	5260670	17477	250314	19	90862	0
references/D3/Escherichia_coli_O103_H25_str__NIPH_11060424_GCA_000234605.LargeContigs.fna	491	5159902	10508	128101	38	45283	0
references/D3/Escherichia_coli_O103_H2_str__12009_NC_013353.LargeContigs.fna	2	5524860	2762430	5449314	1	5449314	0
references/D3/Escherichia_coli_O103_H2_str__2009C_3279_GCA_000619765.LargeContigs.fna	190	5232901	27541	348976	12	154503	13291
references/D3/Escherichia_coli_O103_H2_str__2010C_4433_GCA_000617685.LargeContigs.fna	94	5355826	56976	367575	11	163340	35
references/D3/Escherichia_coli_O103_H2_str__2011C_3750_GCA_000616345.LargeContigs.fna	464	5555348	11972	327015	15	127605	30439
references/D3/Escherichia_coli_O103_H2_str__CVM9450_GCA_000263915.LargeContigs.fna	322	5388828	16735	374230	15	91519	0
references/D3/Escherichia_coli_O104_H21_str__94_3025_GCA_000618965.LargeContigs.fna	43	4802443	111684	513815	8	261207	2
references/D3/Escherichia_coli_O104_H21_str__CFSAN002236_GCA_000464955.LargeContigs.fna	175	4940080	28229	273952	20	65688	0
references/D3/Escherichia_coli_O104_H21_str__CFSAN002237_GCA_000464915.LargeContigs.fna	198	4929288	24895	223254	28	56622	0
references/D3/Escherichia_coli_O104_H4_str__01_09591_GCA_000221065.LargeContigs.fna	287	5491589	19134	868342	6	267768	745
references/D3/Escherichia_coli_O104_H4_str__04_8351_GCA_000235245.LargeContigs.fna	7	5415446	773635	2375466	2	1356342	26302
references/D3/Escherichia_coli_O104_H4_str__09_7901_GCA_000235225.LargeContigs.fna	10	5300068	530006	2141471	2	1589325	12020
references/D3/Escherichia_coli_O104_H4_str__11_02030_GCA_000319995.LargeContigs.fna	43	5432043	126326	681003	7	253830	0
references/D3/Escherichia_coli_O104_H4_str__11_02033_1_GCA_000320015.LargeContigs.fna	52	5438336	104583	597501	8	219006	0
references/D3/Escherichia_coli_O104_H4_str__11_02092_GCA_000320035.LargeContigs.fna	35	5420935	154883	747507	5	328956	0
references/D3/Escherichia_coli_O104_H4_str__11_02093_GCA_000320075.LargeContigs.fna	38	5407289	142297	747862	6	328876	0
references/D3/Escherichia_coli_O104_H4_str__11_02281_GCA_000320095.LargeContigs.fna	46	5434019	118130	635999	6	276344	0
references/D3/Escherichia_coli_O104_H4_str__11_02318_GCA_000319835.LargeContigs.fna	41	5433881	132533	625847	6	329788	151
references/D3/Escherichia_coli_O104_H4_str__11_02913_GCA_000320115.LargeContigs.fna	37	5434724	146884	836721	6	332068	0
references/D3/Escherichia_coli_O104_H4_str__11_03439_GCA_000320135.LargeContigs.fna	42	5435819	129424	788839	6	276382	0
references/D3/Escherichia_coli_O104_H4_str__11_03943_GCA_000320155.LargeContigs.fna	42	5435258	129410	680099	7	245858	0
references/D3/Escherichia_coli_O104_H4_str__11_04080_GCA_000320175.LargeContigs.fna	43	5423822	126135	572612	7	316568	0
references/D3/Escherichia_coli_O104_H4_str__11_3677_GCA_000235205.LargeContigs.fna	14	5419417	387101	2586147	2	1243385	15306
references/D3/Escherichia_coli_O104_H4_str__11_4404_GCA_000235185.LargeContigs.fna	11	5417280	492480	2212925	2	1617783	31599
references/D3/Escherichia_coli_O104_H4_str__11_4522_GCA_000235165.LargeContigs.fna	8	5402160	675270	2199922	2	1640041	25179
references/D3/Escherichia_coli_O104_H4_str__11_4623_GCA_000235145.LargeContigs.fna	8	5422225	677778	1958773	2	1477142	23019
references/D3/Escherichia_coli_O104_H4_str__11_4632_C1_GCA_000235125.LargeContigs.fna	9	5414783	601642	3827069	1	3827069	31918
references/D3/Escherichia_coli_O104_H4_str__11_4632_C2_GCA_000235105.LargeContigs.fna	7	5433701	776243	3862170	1	3862170	41419
references/D3/Escherichia_coli_O104_H4_str__11_4632_C3_GCA_000235085.LargeContigs.fna	9	5414920	601657	2194675	2	1246816	40721
references/D3/Escherichia_coli_O104_H4_str__11_4632_C4_GCA_000235065.LargeContigs.fna	7	5424588	774941	2054284	2	1411771	33501
references/D3/Escherichia_coli_O104_H4_str__11_4632_C5_GCA_000235045.LargeContigs.fna	9	5417891	601987	3844590	1	3844590	24616
references/D3/Escherichia_coli_O104_H4_str__2009EL_2050_NC_018650.LargeContigs.fna	4	5438174	1359543	5253138	1	5253138	0
references/D3/Escherichia_coli_O104_H4_str__2009EL_2071_NC_018661.LargeContigs.fna	3	5389708	1796569	5312586	1	5312586	0
references/D3/Escherichia_coli_O104_H4_str__2011C_3493_NC_018658.LargeContigs.fna	4	5437407	1359351	5273097	1	5273097	0
references/D3/Escherichia_coli_O104_H4_str__2011EL_1675A_GCA_000616385.LargeContigs.fna	185	5290931	28599	300660	15	111572	9295
references/D3/Escherichia_coli_O104_H4_str__C227_11_GCA_000220805.LargeContigs.fna	37	5542971	149810	654517	6	402047	0
references/D3/Escherichia_coli_O104_H4_str__C227_11_GCA_000235285.LargeContigs.fna	11	5413634	492148	1867336	2	1405992	26806
references/D3/Escherichia_coli_O104_H4_str__C227_11_NZ_CP011331.LargeContigs.fna	8	5446006	680750	5292862	1	5292862	0
references/D3/Escherichia_coli_O104_H4_str__C236_11_GCA_000235265.LargeContigs.fna	6	5407470	901245	3846150	1	3846150	9258
references/D3/Escherichia_coli_O104_H4_str__E112_10_GCA_000350005.LargeContigs.fna	218	5330283	24450	224866	20	80240	1
references/D3/Escherichia_coli_O104_H4_str__E92_11_GCA_000353545.LargeContigs.fna	167	5330547	31919	385423	14	122080	0
references/D3/Escherichia_coli_O104_H4_str__Ec11_4984_GCA_000319915.LargeContigs.fna	13	5307310	408254	1313968	3	983646	38039
references/D3/Escherichia_coli_O104_H4_str__Ec11_4986_GCA_000319955.LargeContigs.fna	13	5308391	408337	1224493	3	590991	27790
references/D3/Escherichia_coli_O104_H4_str__Ec11_4987_GCA_000319975.LargeContigs.fna	11	5304113	482192	1625766	2	1117040	55771
references/D3/Escherichia_coli_O104_H4_str__Ec11_4988_GCA_000320195.LargeContigs.fna	15	5403929	360261	1476949	2	1244049	44958
references/D3/Escherichia_coli_O104_H4_str__Ec11_5603_GCA_000320215.LargeContigs.fna	10	5424511	542451	3848480	1	3848480	41730
references/D3/Escherichia_coli_O104_H4_str__Ec11_5604_GCA_000319935.LargeContigs.fna	19	5286786	278251	1299820	3	592976	27848
references/D3/Escherichia_coli_O104_H4_str__Ec11_6006_GCA_000320235.LargeContigs.fna	14	5419573	387112	2034681	2	858537	50761
references/D3/Escherichia_coli_O104_H4_str__Ec11_9450_GCA_000319855.LargeContigs.fna	10	5317122	531712	1821748	2	1614087	49837
references/D3/Escherichia_coli_O104_H4_str__Ec11_9941_GCA_000320045.LargeContigs.fna	15	5434948	362329	2026740	2	1254870	24560
references/D3/Escherichia_coli_O104_H4_str__Ec11_9990_GCA_000319875.LargeContigs.fna	15	5397132	359808	1980567	3	540969	33841
references/D3/Escherichia_coli_O104_H4_str__Ec12_0465_GCA_000320255.LargeContigs.fna	9	5303516	589279	2582640	2	1230581	24930
references/D3/Escherichia_coli_O104_H4_str__Ec12_0466_GCA_000320275.LargeContigs.fna	13	5474652	421127	1874923	2	1418770	48240
references/D3/Escherichia_coli_O104_H4_str__GOS1_GCA_000223015.LargeContigs.fna	208	5311118	25534	337548	16	109541	2
references/D3/Escherichia_coli_O104_H4_str__GOS2_GCA_000223035.LargeContigs.fna	243	5308815	21846	247702	19	88013	2
references/D3/Escherichia_coli_O104_H4_str__H112180280_GCA_000217975.LargeContigs.fna	3	5384521	1794840	5226948	1	5226948	2900
references/D3/Escherichia_coli_O104_H4_str__H112180282_GCA_000222505.LargeContigs.fna	44	5369475	122033	1074164	5	229443	0
references/D3/Escherichia_coli_O104_H4_str__H112180283_GCA_000222545.LargeContigs.fna	274	5335863	19473	113676	44	33652	0
references/D3/Escherichia_coli_O104_H4_str__H112180540_GCA_000222525.LargeContigs.fna	512	5278719	10309	87403	79	19710	0
references/D3/Escherichia_coli_O104_H4_str__H112180541_GCA_000219155.LargeContigs.fna	1376	5050029	3670	55025	204	6808	2
references/D3/Escherichia_coli_O104_H4_str__LB226692_GCA_000215685.LargeContigs.fna	356	5455500	15324	475711	10	175824	842
references/D3/Escherichia_coli_O104_H4_str__ON2010_GCA_000258635.LargeContigs.fna	5	5111373	1022274	5031885	1	5031885	11228
references/D3/Escherichia_coli_O104_H4_str__ON2011_GCA_000258615.LargeContigs.fna	7	5415204	773600	1992972	2	1856349	184780
references/D3/Escherichia_coli_O104_H4_str__TY_2482_GCA_000217695.LargeContigs.fna	451	5291054	11731	204342	26	53266	0
references/D3/Escherichia_coli_O104_H4_str__TY_2482_GCA_000221885.LargeContigs.fna	99	5440378	54953	757969	5	403980	94491
references/D3/Escherichia_coli_O104_H4_str__TY_2482_GCA_000221905.LargeContigs.fna	2641	5426565	2054	24137	442	3741	1003
references/D3/Escherichia_coli_O10_K5_L__H4_str__ATCC_23506_GCA_000333175.LargeContigs.fna	224	5095957	22749	427054	14	119065	0
references/D3/Escherichia_coli_O111_H11_str__CFSAN001630_GCA_000313425.LargeContigs.fna	435	5640499	12966	177916	28	62958	0
references/D3/Escherichia_coli_O111_H11_str__CVM9455_GCA_000276865.LargeContigs.fna	845	6002113	7103	190311	48	32657	0
references/D3/Escherichia_coli_O111_H11_str__CVM9534_GCA_000263935.LargeContigs.fna	559	5459491	9766	176991	38	40979	0
references/D3/Escherichia_coli_O111_H11_str__CVM9545_GCA_000263955.LargeContigs.fna	790	5614799	7107	213965	57	26419	0
references/D3/Escherichia_coli_O111_H11_str__CVM9553_GCA_000276925.LargeContigs.fna	633	5587405	8826	159530	44	38455	0
references/D3/Escherichia_coli_O111_H8_str__2009C_4126_GCA_000632635.LargeContigs.fna	183	5105702	27900	374466	13	103983	12118
references/D3/Escherichia_coli_O111_H8_str__2009EL_2169_GCA_000632595.LargeContigs.fna	204	5208473	25531	362808	14	99462	12823
references/D3/Escherichia_coli_O111_H8_str__2011C_3453_GCA_000632675.LargeContigs.fna	220	5417659	24625	325181	15	104785	11778
references/D3/Escherichia_coli_O111_H8_str__CFSAN001632_GCA_000313445.LargeContigs.fna	238	5300309	22270	290471	16	99424	0
references/D3/Escherichia_coli_O111_H8_str__CVM9570_GCA_000263975.LargeContigs.fna	633	5514200	8711	209983	36	42045	0
references/D3/Escherichia_coli_O111_H8_str__CVM9574_GCA_000263995.LargeContigs.fna	469	5360802	11430	324942	24	67352	0
references/D3/Escherichia_coli_O111_H8_str__CVM9602_GCA_000276745.LargeContigs.fna	268	5099222	19026	290122	18	96038	0
references/D3/Escherichia_coli_O111_H8_str__CVM9634_GCA_000276765.LargeContigs.fna	454	5767717	12704	295022	24	86351	0
references/D3/Escherichia_coli_O111_H8_str__F6627_GCA_000618125.LargeContigs.fna	95	5137238	54076	361926	13	131130	2
references/D3/Escherichia_coli_O111_H__str__11128_NC_013364.LargeContigs.fna	6	5766081	961013	5371077	1	5371077	0
references/D3/Escherichia_coli_O111_NM_str__01_3076_GCA_000701125.LargeContigs.fna	210	5056644	24079	376398	13	99464	18008
references/D3/Escherichia_coli_O111_NM_str__03_3484_GCA_000617245.LargeContigs.fna	190	5053667	26598	376422	12	104498	12683
references/D3/Escherichia_coli_O111_NM_str__04_3211_GCA_000617265.LargeContigs.fna	191	5081392	26604	376352	13	104498	16330
references/D3/Escherichia_coli_O111_NM_str__08_4487_GCA_000616685.LargeContigs.fna	204	5279610	25880	346517	15	99714	13988
references/D3/Escherichia_coli_O111_NM_str__2009C_4006_GCA_000619225.LargeContigs.fna	198	5164758	26084	363362	13	122732	17934
references/D3/Escherichia_coli_O111_NM_str__2009C_4052_GCA_000619005.LargeContigs.fna	205	5295463	25831	315769	15	99739	13840
references/D3/Escherichia_coli_O111_NM_str__2010C_3053_GCA_000632615.LargeContigs.fna	203	5270405	25962	360988	14	122639	15265
references/D3/Escherichia_coli_O111_NM_str__2010C_3977_GCA_000615575.LargeContigs.fna	221	5082101	22995	325156	14	99701	17598
references/D3/Escherichia_coli_O111_NM_str__2010C_4086_GCA_000615605.LargeContigs.fna	212	5279823	24904	360825	13	135180	11735
references/D3/Escherichia_coli_O111_NM_str__2010C_4221_GCA_000615655.LargeContigs.fna	202	5055297	25026	376343	13	104498	12570
references/D3/Escherichia_coli_O111_NM_str__2010C_4592_GCA_000617805.LargeContigs.fna	203	5185553	25544	360589	13	113765	14458
references/D3/Escherichia_coli_O111_NM_str__2010C_4622_GCA_000617625.LargeContigs.fna	197	5058400	25677	376303	13	99719	14620
references/D3/Escherichia_coli_O111_NM_str__2010C_4715_GCA_000617025.LargeContigs.fna	218	5281818	24228	359099	14	104498	16650
references/D3/Escherichia_coli_O111_NM_str__2010C_4735_GCA_000617465.LargeContigs.fna	250	5409068	21636	275152	18	91267	16125
references/D3/Escherichia_coli_O111_NM_str__2010C_4746_GCA_000617485.LargeContigs.fna	190	5123449	26965	361022	13	122372	15352
references/D3/Escherichia_coli_O111_NM_str__2010C_4799_GCA_000617525.LargeContigs.fna	174	5083788	29217	376386	12	123836	13670
references/D3/Escherichia_coli_O111_NM_str__2010C_4818_GCA_000617545.LargeContigs.fna	216	5149079	23838	376329	13	104309	17246
references/D3/Escherichia_coli_O111_NM_str__2011C_3170_GCA_000614035.LargeContigs.fna	195	5220114	26769	376334	13	103983	12606
references/D3/Escherichia_coli_O111_NM_str__2011C_3362_GCA_000616195.LargeContigs.fna	214	5233426	24455	376311	14	99473	19163
references/D3/Escherichia_coli_O111_NM_str__2011C_3573_GCA_000616265.LargeContigs.fna	186	5166853	27778	290473	15	103983	13442
references/D3/Escherichia_coli_O111_NM_str__2011C_3632_GCA_000616305.LargeContigs.fna	197	5214964	26471	369712	14	103903	13530
references/D3/Escherichia_coli_O111_NM_str__2011C_3679_GCA_000616325.LargeContigs.fna	193	5063281	26234	376367	13	108182	13665
references/D3/Escherichia_coli_O111_NM_str__K6722_GCA_000619465.LargeContigs.fna	215	5345242	24861	346471	15	99710	14832
references/D3/Escherichia_coli_O111_NM_str__K6723_GCA_000619485.LargeContigs.fna	139	5440904	39143	414464	13	131125	4
references/D3/Escherichia_coli_O111_NM_str__K6728_GCA_000619505.LargeContigs.fna	149	5305741	35609	250470	17	100455	1
references/D3/Escherichia_coli_O111_NM_str__K6890_GCA_000619525.LargeContigs.fna	195	5416707	27777	318260	17	99933	1
references/D3/Escherichia_coli_O111_NM_str__K6895_GCA_000619545.LargeContigs.fna	216	5152025	23851	376349	14	98952	3737
references/D3/Escherichia_coli_O111_NM_str__K6897_GCA_000619565.LargeContigs.fna	203	5292163	26069	346568	14	99757	15916
references/D3/Escherichia_coli_O111_NM_str__K6898_GCA_000619585.LargeContigs.fna	200	5288430	26442	346490	15	99724	13263
references/D3/Escherichia_coli_O111_NM_str__K6904_GCA_000619625.LargeContigs.fna	207	5242822	25327	346405	14	99509	3432
references/D3/Escherichia_coli_O111_NM_str__K6908_GCA_000619605.LargeContigs.fna	154	5385928	34973	361835	13	138833	3
references/D3/Escherichia_coli_O111_NM_str__K6915_GCA_000619645.LargeContigs.fna	192	5280576	27503	346572	14	104901	11249
references/D3/Escherichia_coli_O113_H21_str__07_4224_GCA_000617105.LargeContigs.fna	73	5075262	69524	384023	9	202780	16
references/D3/Escherichia_coli_O113_H21_str__CL_3_GCA_000234235.LargeContigs.fna	258	5048206	19566	253675	16	111443	0
references/D3/Escherichia_coli_O118_H16_str__06_3256_GCA_000617305.LargeContigs.fna	362	5612397	15503	286254	21	82741	22308
references/D3/Escherichia_coli_O118_H16_str__06_3612_GCA_000617405.LargeContigs.fna	279	5475034	19623	243816	20	89566	19372
references/D3/Escherichia_coli_O118_H16_str__07_4255_GCA_000703245.LargeContigs.fna	14	5932641	423760	4019802	1	4019802	0
