query	target	avg_jacc_sim	jacc_SD	num_shared_SCPs	poss_shared_SCPs	AAI_estimate
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002471755_1.LargeContigs.fna	0.0986	N/A	58	63	45.49
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002471785_1.LargeContigs.fna	0.3617	N/A	53	63	60.92
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002471805_1.LargeContigs.fna	0.042	N/A	52	63	39.44
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002471825_1.LargeContigs.fna	0.0415	N/A	61	63	39.36
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002471845_1.LargeContigs.fna	0.0386	N/A	60	63	38.92
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002471865_1.LargeContigs.fna	0.0399	N/A	59	63	39.13
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002471885_1.LargeContigs.fna	0.0382	N/A	57	63	38.87
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002471895_1.LargeContigs.fna	0.2888	N/A	35	51	57.26
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002471925_1.LargeContigs.fna	0.0956	N/A	25	34	45.24
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002471945_1.LargeContigs.fna	0.0331	N/A	55	63	38.04
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002471965_1.LargeContigs.fna	0.1157	N/A	37	53	46.86
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002471975_1.LargeContigs.fna	0.048	N/A	52	63	40.27
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472005_1.LargeContigs.fna	0.0304	N/A	57	63	37.56
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472015_1.LargeContigs.fna	0.0348	N/A	35	51	38.33
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472045_1.LargeContigs.fna	0.0428	N/A	60	63	39.56
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472065_1.LargeContigs.fna	0.0444	N/A	60	63	39.77
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472085_1.LargeContigs.fna	0.036	N/A	57	63	38.51
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472095_1.LargeContigs.fna	0.0383	N/A	50	63	38.88
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472125_1.LargeContigs.fna	0.0384	N/A	59	63	38.9
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472145_1.LargeContigs.fna	0.0417	N/A	57	63	39.39
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472155_1.LargeContigs.fna	0.0468	N/A	62	63	40.11
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472185_1.LargeContigs.fna	0.033	N/A	59	63	38.03
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472205_1.LargeContigs.fna	0.0259	N/A	35	48	36.68
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472215_1.LargeContigs.fna	0.103	N/A	45	61	45.85
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472245_1.LargeContigs.fna	0.0403	N/A	60	63	39.19
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472255_1.LargeContigs.fna	0.0889	N/A	24	39	44.65
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472265_1.LargeContigs.fna	0.0249	N/A	34	50	36.49
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472275_1.LargeContigs.fna	0.0314	N/A	53	63	37.74
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472325_1.LargeContigs.fna	0.0293	N/A	41	56	37.34
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472335_1.LargeContigs.fna	0.0405	N/A	55	63	39.22
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472355_1.LargeContigs.fna	0.037	N/A	60	63	38.67
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472365_1.LargeContigs.fna	0.0377	N/A	56	63	38.79
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472405_1.LargeContigs.fna	0.0391	N/A	61	63	39.0
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472415_1.LargeContigs.fna	0.0306	N/A	36	52	37.59
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472445_1.LargeContigs.fna	0.0344	N/A	56	63	38.26
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472455_1.LargeContigs.fna	0.0317	N/A	60	63	37.78
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472485_1.LargeContigs.fna	0.0298	N/A	22	36	37.45
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472495_1.LargeContigs.fna	0.0332	N/A	60	63	38.05
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472525_1.LargeContigs.fna	0.0893	N/A	22	37	44.68
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472535_1.LargeContigs.fna	0.0349	N/A	57	63	38.34
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472565_1.LargeContigs.fna	0.0334	N/A	61	63	38.09
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472585_1.LargeContigs.fna	0.0413	N/A	59	63	39.34
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472595_1.LargeContigs.fna	0.0333	N/A	57	63	38.06
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472625_1.LargeContigs.fna	0.0336	N/A	57	63	38.12
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472645_1.LargeContigs.fna	0.0408	N/A	59	63	39.26
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472665_1.LargeContigs.fna	0.0457	N/A	59	63	39.96
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472685_1.LargeContigs.fna	0.0488	N/A	51	62	40.37
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472705_1.LargeContigs.fna	0.0836	N/A	22	37	44.17
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472725_1.LargeContigs.fna	0.0353	N/A	56	63	38.41
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472745_1.LargeContigs.fna	0.04	N/A	61	63	39.14
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472765_1.LargeContigs.fna	0.041	N/A	61	63	39.28
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472785_1.LargeContigs.fna	0.114	N/A	59	63	46.72
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472805_1.LargeContigs.fna	0.0412	N/A	59	63	39.32
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472825_1.LargeContigs.fna	0.6751	N/A	40	54	77.31
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472835_1.LargeContigs.fna	0.04	N/A	61	63	39.15
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472865_1.LargeContigs.fna	0.1567	N/A	60	63	49.75
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472885_1.LargeContigs.fna	0.0583	N/A	63	63	41.55
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472905_1.LargeContigs.fna	0.0392	N/A	62	63	39.02
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472915_1.LargeContigs.fna	0.0928	N/A	49	63	44.99
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472945_1.LargeContigs.fna	0.0408	N/A	61	63	39.27
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472965_1.LargeContigs.fna	0.1313	N/A	39	56	48.02
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002472985_1.LargeContigs.fna	0.1678	N/A	56	63	50.46
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473005_1.LargeContigs.fna	0.0464	N/A	59	63	40.06
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473025_1.LargeContigs.fna	0.4659	N/A	59	63	66.04
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473045_1.LargeContigs.fna	0.0453	N/A	60	63	39.9
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473065_1.LargeContigs.fna	0.0914	N/A	58	63	44.87
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473085_1.LargeContigs.fna	0.0347	N/A	61	63	38.31
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473105_1.LargeContigs.fna	0.0498	N/A	50	63	40.5
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473125_1.LargeContigs.fna	0.03	N/A	47	61	37.49
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473145_1.LargeContigs.fna	0.0321	N/A	57	63	37.85
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473165_1.LargeContigs.fna	0.1068	N/A	60	63	46.16
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473185_1.LargeContigs.fna	0.0521	N/A	63	63	40.8
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473195_1.LargeContigs.fna	0.1381	N/A	36	52	48.5
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473225_1.LargeContigs.fna	0.9391	N/A	59	63	>90%
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473245_1.LargeContigs.fna	0.0185	N/A	24	40	34.97
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473265_1.LargeContigs.fna	0.0393	N/A	54	63	39.04
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473275_1.LargeContigs.fna	0.0399	N/A	54	63	39.13
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473305_1.LargeContigs.fna	0.1293	N/A	58	63	47.87
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473315_1.LargeContigs.fna	0.0422	N/A	61	63	39.47
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473345_1.LargeContigs.fna	0.191	N/A	59	63	51.89
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473365_1.LargeContigs.fna	0.0333	N/A	38	57	38.08
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473385_1.LargeContigs.fna	0.0263	N/A	33	47	36.76
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002473395_1.LargeContigs.fna	0.016	N/A	29	43	34.3
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002474325_1.LargeContigs.fna	0.0319	N/A	62	63	37.83
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002474335_1.LargeContigs.fna	0.0302	N/A	56	63	37.52
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002474345_1.LargeContigs.fna	0.0368	N/A	55	63	38.65
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002474355_1.LargeContigs.fna	0.0378	N/A	44	63	38.8
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002474405_1.LargeContigs.fna	0.0307	N/A	55	63	37.61
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002474415_1.LargeContigs.fna	0.0387	N/A	53	63	38.95
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476435_1.LargeContigs.fna	0.1179	N/A	48	62	47.03
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476455_1.LargeContigs.fna	0.0959	N/A	59	63	45.26
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476465_1.LargeContigs.fna	0.0339	N/A	55	63	38.18
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476495_1.LargeContigs.fna	0.0393	N/A	59	63	39.03
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476525_1.LargeContigs.fna	0.0312	N/A	34	51	37.71
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476535_1.LargeContigs.fna	0.0345	N/A	56	63	38.27
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476565_1.LargeContigs.fna	0.0355	N/A	52	63	38.44
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476575_1.LargeContigs.fna	0.0349	N/A	50	63	38.33
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476605_1.LargeContigs.fna	0.0364	N/A	57	63	38.58
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476625_1.LargeContigs.fna	0.0145	N/A	22	34	33.82
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476645_1.LargeContigs.fna	0.0333	N/A	59	63	38.08
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476655_1.LargeContigs.fna	0.0388	N/A	57	63	38.96
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476685_1.LargeContigs.fna	0.0214	N/A	24	35	35.7
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476705_1.LargeContigs.fna	0.0349	N/A	55	63	38.33
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476715_1.LargeContigs.fna	0.0311	N/A	57	63	37.68
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476725_1.LargeContigs.fna	0.0217	N/A	18	31	35.77
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476765_1.LargeContigs.fna	0.0391	N/A	52	63	39.01
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476785_1.LargeContigs.fna	0.0373	N/A	58	63	38.72
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476795_1.LargeContigs.fna	0.0486	N/A	60	63	40.36
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476825_1.LargeContigs.fna	0.0389	N/A	62	63	38.98
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476835_1.LargeContigs.fna	0.1587	N/A	61	63	49.88
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476865_1.LargeContigs.fna	0.0369	N/A	47	56	38.66
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476875_1.LargeContigs.fna	0.0573	N/A	63	63	41.44
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476905_1.LargeContigs.fna	0.039	N/A	59	63	38.99
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476915_1.LargeContigs.fna	0.1259	N/A	35	47	47.62
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476945_1.LargeContigs.fna	0.6466	N/A	59	63	75.61
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476965_1.LargeContigs.fna	0.0419	N/A	60	63	39.42
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476975_1.LargeContigs.fna	0.042	N/A	57	63	39.43
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002476985_1.LargeContigs.fna	0.0438	N/A	62	63	39.7
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477025_1.LargeContigs.fna	0.0874	N/A	36	53	44.51
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477045_1.LargeContigs.fna	0.1336	N/A	37	54	48.17
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477055_1.LargeContigs.fna	0.0425	N/A	60	63	39.51
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477085_1.LargeContigs.fna	0.04	N/A	62	63	39.14
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477105_1.LargeContigs.fna	0.041	N/A	48	62	39.29
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477125_1.LargeContigs.fna	0.0389	N/A	61	63	38.97
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477135_1.LargeContigs.fna	0.043	N/A	59	63	39.58
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477165_1.LargeContigs.fna	0.0553	N/A	59	63	41.2
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477185_1.LargeContigs.fna	0.0465	N/A	55	63	40.07
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477205_1.LargeContigs.fna	0.0266	N/A	38	52	36.82
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477225_1.LargeContigs.fna	0.0133	N/A	26	36	33.44
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477235_1.LargeContigs.fna	0.0359	N/A	55	63	38.5
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477265_1.LargeContigs.fna	0.1352	N/A	37	51	48.29
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477275_1.LargeContigs.fna	0.0158	N/A	24	36	34.23
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477295_1.LargeContigs.fna	0.1311	N/A	31	47	48.0
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477325_1.LargeContigs.fna	0.1483	N/A	39	57	49.19
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477345_1.LargeContigs.fna	0.1298	N/A	37	55	47.9
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477355_1.LargeContigs.fna	0.1468	N/A	60	63	49.09
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477385_1.LargeContigs.fna	0.9257	N/A	52	63	>90%
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477395_1.LargeContigs.fna	0.0424	N/A	61	63	39.5
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477425_1.LargeContigs.fna	0.14	N/A	58	63	48.63
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477435_1.LargeContigs.fna	0.0309	N/A	61	63	37.65
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477465_1.LargeContigs.fna	0.1564	N/A	58	63	49.73
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477475_1.LargeContigs.fna	0.0981	N/A	56	63	45.45
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477505_1.LargeContigs.fna	0.0434	N/A	51	63	39.64
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477515_1.LargeContigs.fna	0.0206	N/A	28	40	35.5
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477545_1.LargeContigs.fna	0.0234	N/A	52	61	36.15
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477565_1.LargeContigs.fna	0.0391	N/A	59	63	39.0
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477585_1.LargeContigs.fna	0.0389	N/A	54	63	38.98
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477595_1.LargeContigs.fna	0.0365	N/A	52	63	38.59
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477625_1.LargeContigs.fna	0.034	N/A	48	59	38.18
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477645_1.LargeContigs.fna	0.1635	N/A	56	63	50.19
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477665_1.LargeContigs.fna	0.0399	N/A	62	63	39.12
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477675_1.LargeContigs.fna	0.0355	N/A	58	63	38.43
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477705_1.LargeContigs.fna	0.1116	N/A	46	62	46.54
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477715_1.LargeContigs.fna	0.1567	N/A	56	63	49.75
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477745_1.LargeContigs.fna	0.8152	N/A	33	45	87.41
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477755_1.LargeContigs.fna	0.0358	N/A	59	63	38.49
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477785_1.LargeContigs.fna	0.0343	N/A	60	63	38.24
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477805_1.LargeContigs.fna	0.031	N/A	57	63	37.67
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477825_1.LargeContigs.fna	0.0395	N/A	59	63	39.06
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477835_1.LargeContigs.fna	0.0317	N/A	59	63	37.78
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477865_1.LargeContigs.fna	0.0261	N/A	28	49	36.74
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477875_1.LargeContigs.fna	0.043	N/A	53	63	39.58
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477905_1.LargeContigs.fna	0.0286	N/A	34	52	37.22
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477915_1.LargeContigs.fna	0.0387	N/A	54	63	38.95
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477945_1.LargeContigs.fna	0.0354	N/A	56	63	38.42
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477955_1.LargeContigs.fna	0.039	N/A	57	63	38.99
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477985_1.LargeContigs.fna	0.0223	N/A	23	37	35.9
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002477995_1.LargeContigs.fna	0.037	N/A	60	63	38.68
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478025_1.LargeContigs.fna	0.0325	N/A	59	63	37.93
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478035_1.LargeContigs.fna	0.0344	N/A	56	63	38.26
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478045_1.LargeContigs.fna	0.0364	N/A	60	63	38.59
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478085_1.LargeContigs.fna	0.0321	N/A	40	49	37.86
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478105_1.LargeContigs.fna	0.0341	N/A	51	63	38.2
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478115_1.LargeContigs.fna	0.04	N/A	61	63	39.14
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478125_1.LargeContigs.fna	0.04	N/A	55	63	39.15
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478145_1.LargeContigs.fna	0.0437	N/A	60	63	39.69
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478185_1.LargeContigs.fna	0.1095	N/A	22	37	46.37
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478195_1.LargeContigs.fna	0.0908	N/A	33	50	44.82
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478225_1.LargeContigs.fna	0.0429	N/A	59	63	39.56
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478245_1.LargeContigs.fna	0.0395	N/A	51	63	39.07
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478265_1.LargeContigs.fna	0.0512	N/A	59	63	40.69
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478275_1.LargeContigs.fna	0.0494	N/A	59	63	40.46
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478295_1.LargeContigs.fna	0.0479	N/A	58	63	40.26
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478325_1.LargeContigs.fna	0.1612	N/A	56	63	50.04
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478345_1.LargeContigs.fna	0.0395	N/A	60	63	39.07
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478355_1.LargeContigs.fna	0.0537	N/A	63	63	41.0
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478375_1.LargeContigs.fna	0.0384	N/A	57	63	38.9
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478405_1.LargeContigs.fna	0.0407	N/A	56	63	39.25
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478425_1.LargeContigs.fna	0.1273	N/A	37	54	47.72
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478435_1.LargeContigs.fna	0.5188	N/A	58	63	68.69
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478465_1.LargeContigs.fna	0.0412	N/A	60	63	39.32
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478485_1.LargeContigs.fna	0.0423	N/A	54	63	39.48
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478505_1.LargeContigs.fna	0.042	N/A	59	63	39.44
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478515_1.LargeContigs.fna	0.0205	N/A	27	38	35.5
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478545_1.LargeContigs.fna	0.0345	N/A	34	43	38.27
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478565_1.LargeContigs.fna	0.0371	N/A	59	63	38.7
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478575_1.LargeContigs.fna	0.0511	N/A	57	63	40.67
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478605_1.LargeContigs.fna	0.1648	N/A	58	63	50.27
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478625_1.LargeContigs.fna	0.142	N/A	40	57	48.76
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478645_1.LargeContigs.fna	0.0436	N/A	49	62	39.66
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478665_1.LargeContigs.fna	0.1442	N/A	60	63	48.91
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478685_1.LargeContigs.fna	0.0412	N/A	58	63	39.32
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478695_1.LargeContigs.fna	0.1356	N/A	33	47	48.32
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478725_1.LargeContigs.fna	0.1157	N/A	29	44	46.85
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478745_1.LargeContigs.fna	0.0548	N/A	62	63	41.14
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478765_1.LargeContigs.fna	0.0409	N/A	61	63	39.28
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478785_1.LargeContigs.fna	0.0409	N/A	55	63	39.28
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478805_1.LargeContigs.fna	0.1381	N/A	35	53	48.49
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478825_1.LargeContigs.fna	0.1371	N/A	38	55	48.42
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478835_1.LargeContigs.fna	0.1362	N/A	62	63	48.36
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002478865_1.LargeContigs.fna	0.0423	N/A	48	60	39.48
